Timestamp, upperLink1, upperLink2, upperLink3, upperLink4, lowerLink1, lowerLink2, lowerLink3, lowerLink4, gripUpperR, gripUpperL, gripLowerR, gripLowerL,
51.29979,-1.535837,1.45934,0.02579347,0.1612161,1.084286,-1.563344,0.1459477,-1.089103,0.03391251,-0.01209365,0.05500003,-0.0510978, 
51.39979,-1.53102,1.454872,0.02452187,0.1598198,1.075821,-1.559399,0.1448229,-1.091232,0.03423013,-0.0117734,0.05499998,-0.05002356, 
51.49979,-1.535453,1.459427,0.02453498,0.1611288,1.077357,-1.5657,0.1459639,-1.089312,0.03393031,-0.01207606,0.05500007,-0.05113372, 
51.59978,-1.530706,1.454924,0.02389912,0.1597325,1.070515,-1.561162,0.1448333,-1.091372,0.0342534,-0.01175023,0.05500004,-0.05004735, 
51.69978,-1.535261,1.459532,0.02423373,0.1610764,1.07336,-1.567114,0.1459851,-1.089365,0.03394828,-0.01205814,0.05500002,-0.05116311, 
51.79978,-1.530532,1.454994,0.02374998,0.1596802,1.067461,-1.562209,0.1448451,-1.091424,0.03427159,-0.01173212,0.05500013,-0.05006544, 
51.89978,-1.535157,1.459601,0.02416388,0.1610241,1.071056,-1.567917,0.1459997,-1.089382,0.03396142,-0.01204504,0.05500001,-0.05118179, 
51.99978,-1.530427,1.455029,0.02371529,0.1596278,1.065698,-1.562803,0.1448529,-1.091442,0.03428369,-0.01172003,0.05500012,-0.05007648, 
52.09978,-1.53411,1.458886,0.02404121,0.161059,1.070777,-1.568772,0.1460187,-1.089452,0.03394192,-0.01206464,0.05499995,-0.05117967, 
52.19978,-1.528891,1.453981,0.02356104,0.1597849,1.066571,-1.563832,0.1448996,-1.091494,0.03422962,-0.01177431,0.05500008,-0.05009593, 
52.29977,-1.53315,1.458327,0.02395943,0.1611288,1.071178,-1.56926,0.1338119,-1.089487,0.03391869,-0.01208796,0.05499997,-0.05118052, 
52.39977,-1.528315,1.453685,0.02351598,0.1598198,1.066885,-1.564251,0.1143327,-1.091459,0.03421446,-0.01178951,0.05499998,-0.05015693, 
52.49977,-1.531893,1.45749,0.02387348,0.1609717,1.071039,-1.568894,0.09386782,-1.089696,0.03394962,-0.01205915,0.05500005,-0.05112411, 
52.59977,-1.527634,1.453196,0.02347676,0.1597674,1.067112,-1.564583,0.06989507,-1.091372,0.03867998,-0.01878285,0.05499999,-0.0503157, 
52.69977,-1.530165,1.456198,0.02378777,0.160675,1.070725,-1.568231,0.04816357,-1.089976,0.04515492,-0.02948911,0.05500005,-0.0510885, 
52.79977,-1.526744,1.452446,0.02344708,0.1596453,1.067391,-1.564897,0.03604309,-1.091267,0.05224692,-0.04002271,0.05499993,-0.05050776, 
52.89977,-1.523707,1.449828,0.02317731,0.158825,1.064581,-1.560988,0.0295985,-1.092436,0.05499998,-0.04521732,0.05500001,-0.04995224, 
52.99976,-1.522521,1.448745,0.02305011,0.1585283,1.063848,-1.559504,0.0264534,-1.092855,0.05500001,-0.04784374,0.05499995,-0.04975922, 
53.09976,-1.52177,1.448047,0.02297429,0.1583363,1.063464,-1.558649,0.02486232,-1.093065,0.05500009,-0.04914652,0.05500004,-0.04965005, 
53.19976,-1.521334,1.447628,0.02293007,0.1582315,1.063324,-1.55816,0.02404657,-1.093187,0.05500004,-0.04979705,0.05500002,-0.04958668, 
53.29976,-1.521107,1.447384,0.02290587,0.1581792,1.063255,-1.557881,0.02363279,-1.093257,0.05500004,-0.0501217,0.05499998,-0.049553, 
53.39976,-1.52102,1.447279,0.02289442,0.1581617,1.063132,-1.557671,0.02342549,-1.093309,0.05500004,-0.05028407,0.05499988,-0.04953725, 
53.49976,-1.520967,1.447192,0.02288787,0.1581443,1.063097,-1.557567,0.02331915,-1.093327,0.05500006,-0.05036468,0.05499993,-0.04952833, 
53.59975,-1.520932,1.44714,0.02288274,0.1581443,1.063202,-1.557584,0.02326467,-1.093327,0.05500001,-0.05040521,0.05500004,-0.04952262, 
53.69975,-1.520932,1.447122,0.02288155,0.1581268,1.06315,-1.557514,0.02323797,-1.093327,0.05500007,-0.05042521,0.05500004,-0.04952022, 
53.79975,-1.520932,1.447122,0.02288107,0.1581268,1.063115,-1.557497,0.02322521,-1.093344,0.05500008,-0.05043517,0.05499996,-0.04951957, 
53.89975,-1.520932,1.447105,0.02288024,0.1581268,1.063202,-1.557514,0.02322068,-1.093327,0.05500006,-0.05044129,0.05500003,-0.04952036, 
53.99975,-1.520932,1.447105,0.02288,0.1581268,1.063167,-1.55748,0.02321496,-1.093344,0.05500003,-0.05044328,0.0549999,-0.0495188, 
54.09975,-1.520932,1.447105,0.02288,0.1581268,1.063132,-1.557462,0.02321151,-1.093344,0.05500004,-0.05044392,0.05500002,-0.04951768, 
54.19975,-1.520932,1.447105,0.02288,0.1581268,1.06315,-1.557497,0.0232121,-1.093327,0.05499998,-0.05044381,0.0549999,-0.04951828, 
54.29974,-1.520915,1.447087,0.02287893,0.1581268,1.063115,-1.557514,0.02320757,-1.093327,0.05500003,-0.05044317,0.05500007,-0.04950971, 
54.39974,-1.520915,1.447087,0.02288167,0.1581268,1.06322,-1.557549,0.02320686,-1.093327,0.05499997,-0.05044463,0.0532323,-0.04251032, 
54.49974,-1.520897,1.447105,0.03544978,0.1581268,1.063237,-1.557532,0.02319947,-1.093361,0.055,-0.05044077,0.04789025,-0.03201561, 
54.59974,-1.521124,1.447332,0.05444602,0.1581268,1.063342,-1.557724,0.0232487,-1.093292,0.05500002,-0.05042722,0.04165085,-0.02130286, 
54.69974,-1.521683,1.44782,0.07664064,0.1581443,1.063639,-1.55823,0.02336982,-1.093065,0.05500001,-0.05040921,0.03844552,-0.0160316, 
54.79974,-1.522451,1.448519,0.1004217,0.1581792,1.064127,-1.55898,0.02354017,-1.092751,0.05500008,-0.05038764,0.03676995,-0.01349318, 
54.89973,-1.523358,1.449374,0.1249931,0.1582315,1.064703,-1.559871,0.02374175,-1.092384,0.05500003,-0.05036592,0.03583017,-0.01232669, 
54.99973,-1.524423,1.450316,0.1389884,0.1582839,1.065349,-1.560848,0.02396407,-1.091983,0.055,-0.05034941,0.03525496,-0.01185001, 
55.09973,-1.525278,1.451102,0.1459693,0.1583363,1.06589,-1.561633,0.02414503,-1.091651,0.05500006,-0.05033842,0.03490804,-0.011672, 
55.19973,-1.525819,1.451643,0.1494369,0.1583712,1.066239,-1.562139,0.02426317,-1.091442,0.05500003,-0.05032949,0.03471082,-0.01160717, 
55.29973,-1.526116,1.451957,0.1499999,0.1583712,1.066431,-1.562419,0.0243335,-1.091319,0.05500003,-0.05032244,0.03460257,-0.01158455, 
55.39973,-1.526255,1.452131,0.1500001,0.1583712,1.066553,-1.562558,0.02436879,-1.09125,0.05499997,-0.05031789,0.03454859,-0.0115733, 
55.49973,-1.526308,1.452219,0.15,0.1583712,1.066606,-1.562628,0.02438488,-1.091232,0.05500002,-0.05031507,0.03452308,-0.01156615, 
55.59972,-1.526325,1.452254,0.15,0.1583712,1.06664,-1.562646,0.02439263,-1.091215,0.05499998,-0.05031355,0.03450829,-0.01156208, 
55.69972,-1.526325,1.452288,0.15,0.1583712,1.066658,-1.562663,0.0243968,-1.091215,0.05500003,-0.05031289,0.03450093,-0.01156023, 
55.79972,-1.526325,1.452288,0.1499999,0.1583712,1.066658,-1.562663,0.0243993,-1.091197,0.055,-0.05031268,0.03449675,-0.01155958, 
55.89972,-1.526325,1.452306,0.15,0.1583712,1.066675,-1.562663,0.0244005,-1.091197,0.05499998,-0.05031262,0.03449469,-0.01155927, 
55.99972,-1.526325,1.452306,0.1500001,0.1583712,1.066675,-1.562663,0.02440097,-1.091197,0.05500004,-0.05031259,0.03449379,-0.0115591, 
56.09972,-1.526325,1.452306,0.15,0.1583712,1.066693,-1.562663,0.02440145,-1.091197,0.05500004,-0.0503126,0.03449321,-0.01155905, 
56.19971,-1.526325,1.452306,0.15,0.1583712,1.066693,-1.562663,0.02440479,-1.091197,0.05499998,-0.05031272,0.03449289,-0.01155909, 
56.29971,-1.526674,1.452585,0.1500001,0.1584585,1.066902,-1.562977,0.0366836,-1.091093,0.05500004,-0.05033312,0.03443451,-0.01162904, 
56.39971,-1.526954,1.452829,0.15,0.1585283,1.066972,-1.563064,0.05509046,-1.091075,0.05500003,-0.05034618,0.03443062,-0.0116453, 
56.49971,-1.52732,1.453161,0.1500001,0.1585981,1.067007,-1.563099,0.0765665,-1.091058,0.05499997,-0.05036016,0.03445464,-0.01163231, 
56.59971,-1.515452,1.442654,0.1500001,0.1557183,1.06575,-1.562,0.09936695,-1.091477,0.0550001,-0.05029632,0.03468627,-0.01139706, 
56.69971,-1.4984,1.427836,0.15,0.1517738,1.065087,-1.561721,0.1218576,-1.091581,0.05499996,-0.05028506,0.03479196,-0.011298, 
56.79971,-1.47962,1.411657,0.1500002,0.1471662,1.063691,-1.561441,0.133204,-1.091477,0.05499998,-0.05025542,0.03482442,-0.01126925, 
56.8997,-1.463825,1.397904,0.1500001,0.1434312,1.065995,-1.566206,0.1398862,-1.089644,0.05500006,-0.05049486,0.03388451,-0.01221045, 
56.9997,-1.440176,1.377484,0.1499998,0.1379334,1.067042,-1.568876,0.1432925,-1.088632,0.05500003,-0.05060542,0.03335428,-0.01274145, 
57.0997,-1.39019,1.334584,0.1500001,0.1265189,1.061073,-1.561773,0.1432283,-1.091564,0.05500001,-0.05012889,0.03489765,-0.0112104, 
57.1997,-1.336538,1.287634,0.1499999,0.1148252,1.059781,-1.5609,0.1436262,-1.092052,0.055,-0.05012912,0.0351902,-0.01091195, 
57.2997,-1.275434,1.234873,0.1500001,0.10088,1.059188,-1.561598,0.1441522,-1.091634,0.05500007,-0.05012277,0.03498191,-0.01111728, 
57.3997,-1.202514,1.171971,0.1499999,0.08475319,1.060532,-1.563361,0.1446433,-1.091215,0.05500009,-0.05019213,0.03470966,-0.01138769, 
57.49969,-1.118791,1.099889,0.1499998,0.06675884,1.056483,-1.558527,0.1437329,-1.093309,0.05500006,-0.05004697,0.03574951,-0.01035837, 
57.59969,-1.057704,1.04985,0.1499999,0.0511556,1.067653,-1.574113,0.1469055,-1.087742,0.05500007,-0.05015597,0.03272386,-0.01337435, 
57.69969,-1.000213,0.999777,0.1499999,0.03839725,1.071545,-1.583991,0.1486661,-1.083012,0.05500001,-0.05062886,0.03062134,-0.01552568, 
57.79969,-0.9391442,0.9515011,0.1500001,0.02469641,1.073779,-1.585038,0.1489867,-1.082558,0.05499997,-0.05056941,0.03031414,-0.01579741, 
57.89969,-0.8955459,0.9139417,0.1499999,0.01537635,1.074844,-1.585911,0.149009,-1.082645,0.05500004,-0.0506485,0.03031162,-0.01578237, 
57.99969,-0.86036,0.8877792,0.15,0.007714355,1.077409,-1.586016,0.1491672,-1.082383,0.05500003,-0.05057754,0.03016231,-0.01591809, 
58.09969,-0.8339009,0.8634144,0.1499999,0.0006632251,1.076397,-1.586644,0.1492436,-1.082558,0.05499997,-0.05039707,0.03011185,-0.0159675, 
58.19968,-0.8051029,0.8411614,0.1499998,-0.004834562,1.078753,-1.586452,0.1492796,-1.082331,0.05500004,-0.05052887,0.03006087,-0.01601426, 
58.29968,-0.7854854,0.8219454,0.1500001,-0.00970403,1.07898,-1.587569,0.1493401,-1.082628,0.05500007,-0.05050486,0.03004519,-0.01603141, 
58.39968,-0.7711039,0.8123634,0.1499998,-0.01129228,1.081772,-1.576172,0.1493391,-1.095316,0.05500004,-0.05076466,0.03002642,-0.01604431, 
58.49968,-0.7682415,0.8081223,0.1499998,-0.01331686,1.079416,-1.559225,0.1493641,-1.115004,0.05500007,-0.05053079,0.03002775,-0.01604413, 
58.59968,-0.7632849,0.8062199,0.1499998,-0.0135263,1.080865,-1.538682,0.1493457,-1.137361,0.05500003,-0.05065489,0.03001784,-0.01604722, 
58.69968,-0.7647335,0.804876,0.1499998,-0.01443387,1.078788,-1.517721,0.149368,-1.161918,0.05499997,-0.0504829,0.03001987,-0.01604651, 
58.79967,-0.7618187,0.8045095,0.1499998,-0.01406735,1.080516,-1.495101,0.1493487,-1.186684,0.05500007,-0.05064391,0.03001245,-0.01604729, 
58.89967,-0.764332,0.8040208,0.1499998,-0.01469567,1.077811,-1.459933,0.1493699,-1.227717,0.05500002,-0.05048246,0.03001329,-0.01604602, 
58.99967,-0.7618711,0.8040732,0.1499998,-0.01413717,1.078997,-1.414467,0.149356,-1.278663,0.05500002,-0.05065607,0.0300048,-0.01604531, 
59.09967,-0.7646462,0.8038812,0.15,-0.01471313,1.076275,-1.359594,0.1493718,-1.342071,0.05500004,-0.05049551,0.03000711,-0.01604004, 
59.19967,-0.76229,0.8040732,0.1499997,-0.01406735,1.077531,-1.295593,0.1493665,-1.414013,0.05500005,-0.05068527,0.02999653,-0.01603985, 
59.29967,-0.7650825,0.8039859,0.1499998,-0.01460841,1.074756,-1.222743,0.1493609,-1.497876,0.055,-0.05052454,0.03000838,-0.01602283, 
59.39967,-0.7627089,0.8041953,0.1499998,-0.01387537,1.076083,-1.140206,0.149376,-1.590815,0.05500002,-0.05073455,0.02999042,-0.01602798, 
59.49966,-0.765484,0.8040906,0.1499997,-0.01443387,1.073395,-1.051124,0.1493323,-1.693109,0.05500001,-0.0505726,0.03001903,-0.01599206, 
59.59966,-0.7630405,0.8042302,0.1499998,-0.01361357,1.075105,-0.956423,0.1493781,-1.799731,0.05500001,-0.05080594,0.02998839,-0.0160094, 
59.69966,-0.7657109,0.8041081,0.1499998,-0.01418953,1.073028,-0.8637285,0.1492813,-1.906004,0.05500001,-0.05062576,0.03003398,-0.01595595, 
59.79966,-0.7718544,0.813114,0.1499998,-0.00153589,1.074966,-0.7748564,0.1493576,-2.005279,0.05500005,-0.05086792,0.02999086,-0.01598793, 
59.89966,-0.7868642,0.8269719,0.15,0.0156207,1.072103,-0.6932971,0.1492346,-2.09834,0.05499995,-0.05065274,0.03002357,-0.01594945, 
59.99966,-0.7970046,0.843762,0.1499999,0.0370708,1.073534,-0.6163281,0.1493326,-2.183913,0.05500001,-0.05080919,0.02998031,-0.01598413, 
60.09966,-0.8118399,0.8624021,0.15,0.05862561,1.070655,-0.5504943,0.1492088,-2.259224,0.05500002,-0.05051753,0.0300007,-0.01595979, 
60.19965,-0.8202,0.8828399,0.1500001,0.08314748,1.07261,-0.4891809,0.1493192,-2.3271,0.05500004,-0.05062463,0.02996456,-0.01599054, 
60.29965,-0.8351575,0.906332,0.1499999,0.1094321,1.069992,-0.4430344,0.1492041,-2.380001,0.05499998,-0.05029695,0.02997455,-0.01597892, 
60.39965,-0.8433605,0.9314473,0.1499998,0.1384919,1.072819,-0.4071504,0.1493113,-2.418852,0.05500002,-0.05038088,0.02994977,-0.01600334, 
60.49965,-0.8570963,0.9578542,0.1499999,0.1670629,1.069904,-0.3791204,0.1492109,-2.451402,0.05500001,-0.05003499,0.02995304,-0.01599874, 
60.59965,-0.8630828,0.9849067,0.1499999,0.1972048,1.072627,-0.3524518,0.1493107,-2.480148,0.05500003,-0.05011605,0.02993704,-0.0160153, 
60.69965,-0.8749335,1.01257,0.1499999,0.2263168,1.069363,-0.3291516,0.1492165,-2.507602,0.0550001,-0.04977543,0.02994115,-0.01600868, 
60.79964,-0.8789478,1.040478,0.1500001,0.2567205,1.072644,-0.3100752,0.1493121,-2.52783,0.05500003,-0.04988165,0.02992916,-0.01602265, 
60.89964,-0.8894372,1.068717,0.15,0.2859722,1.070009,-0.3016627,0.149215,-2.538232,0.05500002,-0.04956285,0.02993662,-0.01601385, 
60.99964,-0.8921949,1.097097,0.15,0.3164456,1.073692,-0.2960951,0.149304,-2.543154,0.055,-0.04970266,0.02992694,-0.01602773, 
61.09964,-0.9019163,1.12565,0.1500001,0.3456973,1.070725,-0.2945941,0.1492034,-2.545894,0.05499995,-0.04940969,0.02994009,-0.01601212, 
61.19964,-0.9039409,1.154291,0.1500001,0.3762057,1.07432,-0.2925521,0.1492938,-2.546994,0.05499999,-0.04958642,0.02992798,-0.01602867, 
61.29964,-0.9132261,1.182984,0.1500002,0.40544,1.071178,-0.2928139,0.1491898,-2.547814,0.05499999,-0.04932389,0.02994609,-0.01600702, 
61.39964,-0.9148492,1.211712,0.15,0.4359832,1.074739,-0.2916969,0.1492848,-2.547954,0.05499997,-0.04953834,0.02993015,-0.01602786, 
61.49963,-0.9230872,1.23955,0.1500001,0.4655317,1.072767,-0.2930582,0.1491502,-2.548338,0.055,-0.04944326,0.02995873,-0.01599321, 
61.59963,-0.9229127,1.265695,0.1499999,0.4972617,1.075646,-0.2913129,0.1491847,-2.547954,0.05500005,-0.05013768,0.030134,-0.01582245, 
61.69963,-0.9320408,1.295314,0.1499999,0.5260597,1.073796,-0.2927964,0.1490877,-2.548338,0.05499991,-0.0497791,0.03006831,-0.01588289, 
61.79963,-0.930627,1.319242,0.1499999,0.5587497,1.074442,-0.2894803,0.148985,-2.547587,0.05500004,-0.05084622,0.03051073,-0.01544525, 
61.89963,-0.9408197,1.350833,0.1500001,0.5866925,1.073587,-0.2918714,0.1489775,-2.548163,0.05499999,-0.0502004,0.03026371,-0.01568711, 
61.99963,-0.9383065,1.372806,0.15,0.6201853,1.072662,-0.2874033,0.1487225,-2.547168,0.0550001,-0.05155158,0.03093405,-0.01502136, 
62.09962,-0.9349903,1.387764,0.1496322,0.6505715,1.063621,-0.2820976,0.1460925,-2.547447,0.05500001,-0.05244313,0.03316915,-0.01278211, 
62.19962,-0.9459859,1.427924,0.15,0.6785491,1.072348,-0.2870368,0.14774,-2.547762,0.05500001,-0.0514488,0.03153746,-0.01441446, 
62.29962,-0.9597042,1.463476,0.15,0.7060206,1.071545,-0.2901435,0.1483598,-2.54825,0.055,-0.05060408,0.03078327,-0.01516689, 
62.39962,-0.955847,1.482605,0.1497515,0.7411366,1.067566,-0.2833891,0.1480476,-2.54668,0.05499998,-0.05239087,0.0317472,-0.01420969, 
62.49962,-0.9405056,1.480598,0.1458882,0.7794117,1.049868,-0.2682746,0.1327514,-2.543486,0.05233731,-0.05500001,0.03490349,-0.01106174, 
62.59962,-0.9449911,1.510286,0.1470036,0.8030435,1.05362,-0.2709275,0.1133383,-2.543887,0.05348519,-0.05500006,0.03427448,-0.0117042, 
62.69962,-0.9369975,1.517599,0.1445379,0.8342499,1.043986,-0.2622532,0.08872639,-2.542264,0.05162296,-0.055,0.03601587,-0.00997719, 
62.79961,-0.9432806,1.547531,0.1456512,0.855892,1.048995,-0.265866,0.06439994,-2.542997,0.05256343,-0.05500004,0.03514744,-0.01086197, 
62.89961,-0.9435773,1.567253,0.1456737,0.8761553,1.049833,-0.2660231,0.03867648,-2.543102,0.05261319,-0.05500002,0.03495041,-0.01107502, 
62.99961,-0.9549918,1.602666,0.149553,0.8758062,1.064197,-0.2783102,0.02394913,-2.545563,0.05500016,-0.05317008,0.03250083,-0.0135223, 
63.09961,-0.9568768,1.621725,0.15,0.8762251,1.076083,-0.2911035,0.01736901,-2.546784,0.05500007,-0.05223299,0.03076648,-0.01531476, 
63.19961,-0.9405754,1.61724,0.1493582,0.8832762,1.073814,-0.2833542,0.01242242,-2.545912,0.05483019,-0.05375465,0.03165538,-0.01441202, 
63.29961,-0.939633,1.62909,0.1499999,0.8795238,1.080481,-0.2881189,0.01632354,-2.546994,0.05500012,-0.0527425,0.03055713,-0.01547419, 
63.3996,-0.9380272,1.639789,0.1499999,0.8781101,1.087078,-0.2966187,0.01473198,-2.546627,0.05499995,-0.05196102,0.04189919,-0.005499995, 
63.4996,-0.9345714,1.642006,0.1499999,0.8770105,1.088248,-0.294088,0.01699135,-2.547203,0.05500008,-0.05189524,0.03474166,-0.01121682, 
63.5996,-0.9226159,1.625809,0.1491363,0.8794365,1.079573,-0.2848901,0.01222751,-2.547605,0.05500012,-0.0532822,0.03740883,-0.008580909, 
63.6996,-0.9353743,1.640086,0.1499999,0.8740259,1.08364,-0.286234,0.01714704,-2.544306,0.05500008,-0.05184759,0.03218951,-0.01388474, 
63.7996,-0.9310634,1.644362,0.1499999,0.8754048,1.089644,-0.2948734,0.01409695,-2.545336,0.05500007,-0.05165999,0.04322207,-0.005500026, 
63.8996,-0.9320756,1.649179,0.1500001,0.8750732,1.091721,-0.2951352,0.01816902,-2.5464,0.05500004,-0.05141757,0.03464395,-0.01101667, 
63.9996,-0.9201725,1.629666,0.1491424,0.8784242,1.083116,-0.2837905,0.01245449,-2.5464,0.05500013,-0.05304567,0.03956172,-0.006606545, 
64.09959,-0.9312728,1.639161,0.15,0.8755095,1.088667,-0.2875256,0.01711176,-2.547256,0.05500003,-0.05206976,0.03373833,-0.0119978, 
64.19959,-0.9285152,1.644013,0.15,0.8761204,1.092367,-0.2951875,0.0140656,-2.54668,0.05499996,-0.0517678,0.04529745,-0.00550002, 
64.29959,-0.927241,1.64424,0.15,0.8759109,1.089609,-0.2930059,0.01667652,-2.545929,0.05500004,-0.05181829,0.03776088,-0.008386394, 
64.39959,-0.9281661,1.644484,0.15,0.8748114,1.088632,-0.2907718,0.0137249,-2.545702,0.05500007,-0.05169633,0.04320262,-0.005500069, 
64.49959,-0.9285849,1.644205,0.1500001,0.8752477,1.088283,-0.2907893,0.01666484,-2.545964,0.05500012,-0.05177328,0.03734891,-0.00792387, 
64.59959,-0.9295275,1.644833,0.1382129,0.8739038,1.087253,-0.2897246,0.01462243,-2.545214,0.05499999,-0.0515829,0.04255392,-0.005499988, 
64.69958,-0.9292656,1.644187,0.1184035,0.8747939,1.086153,-0.2900214,0.01676057,-2.545004,0.05499996,-0.05173865,0.03608748,-0.01040196, 
64.79958,-0.930086,1.644519,0.09508983,0.8739212,1.085769,-0.2892534,0.01457641,-2.544638,0.05500005,-0.05163387,0.04160538,-0.005500034, 
64.89958,-0.9296322,1.643664,0.06955234,0.8750732,1.085473,-0.2898119,0.01663444,-2.544795,0.05500004,-0.05184527,0.03563527,-0.01091188, 
64.99958,-0.9304001,1.643803,0.04339126,0.8744623,1.085577,-0.2891138,0.01445279,-2.544638,0.05499998,-0.05179359,0.04147291,-0.005500026, 
65.09958,-0.929859,1.642861,0.02371828,0.8756666,1.085508,-0.2897945,0.01647113,-2.544899,0.05500012,-0.05202117,0.03567374,-0.01086216, 
65.19958,-0.9305572,1.642948,0.0140895,0.8751255,1.085682,-0.2890789,0.01432429,-2.544742,0.05500007,-0.05197517,0.04156543,-0.005500047, 
65.29958,-0.9324596,1.645985,0.01041905,0.8733976,1.089347,-0.2921681,0.0168967,-2.545825,0.05500012,-0.05163329,0.03526361,-0.01110092, 
65.39957,-0.9304874,1.645514,0.007521546,0.8742354,1.085036,-0.2926393,0.01496635,-2.546156,0.05500001,-0.05182316,0.0388348,-0.007426448, 
65.49957,-0.9319186,1.647608,0.007201946,0.873101,1.090307,-0.2948734,0.01715002,-2.547518,0.055,-0.05157755,0.03518633,-0.01094009, 
65.59957,-0.9327039,1.645374,0.005895413,0.8740783,1.08741,-0.2917841,0.01449177,-2.546191,0.05500001,-0.05180668,0.04147779,-0.005500088, 
65.69957,-0.933629,1.647085,0.00634662,0.8729613,1.090202,-0.2936865,0.01690719,-2.546662,0.05499995,-0.05157649,0.03518562,-0.01114416, 
65.79957,-0.9339606,1.64499,0.005466856,0.8740259,1.087218,-0.2909988,0.01442764,-2.54565,0.05500002,-0.05180671,0.04168135,-0.005499975, 
65.89957,-0.9345714,1.646823,0.00613252,0.8729439,1.090028,-0.2931804,0.01688371,-2.546348,0.05500013,-0.05157668,0.03529502,-0.01105144, 
65.99957,-0.9345889,1.644816,0.005359568,0.8740085,1.087148,-0.2906671,0.01441465,-2.545441,0.05499998,-0.05180648,0.04174355,-0.005499995, 
66.09956,-0.9348682,1.646579,0.006062187,0.8728566,1.087776,-0.2924299,0.01680288,-2.545615,0.05500014,-0.05157252,0.03745085,-0.01268316, 
66.19956,-0.9348332,1.644694,0.005327382,0.8739736,1.086468,-0.2904228,0.01441643,-2.545336,0.05500005,-0.05180435,0.04119866,-0.005500027, 
66.29956,-0.9352521,1.646613,0.006063022,0.8729264,1.089696,-0.2928663,0.01687513,-2.546226,0.05499998,-0.05157525,0.03515025,-0.01119134, 
66.39956,-0.9349903,1.644676,0.005324997,0.8740085,1.087096,-0.2904751,0.01441,-2.545388,0.055,-0.05180545,0.04168621,-0.005499945, 
66.49956,-0.9358281,1.64698,0.006142176,0.8729788,1.08727,-0.2926044,0.02545271,-2.545371,0.05499997,-0.05155798,0.03515308,-0.01324016, 
66.59956,-0.936404,1.645235,0.005435504,0.8741481,1.087532,-0.2938785,0.04361651,-2.547099,0.05500003,-0.05179052,0.04515871,-0.03396863, 
66.69955,-0.915879,1.615093,-7.064966E-08,0.8888962,1.07041,-0.2749766,0.06403397,-2.544271,0.05326093,-0.05500005,0.05304749,-0.04145362, 
66.79955,-0.9253561,1.628532,0.002499624,0.8830494,1.079399,-0.2836334,0.08982562,-2.546139,0.0509844,-0.04662035,0.05400167,-0.04817529, 
66.89955,-0.9297718,1.635531,0.003578704,0.8794191,1.084879,-0.289044,0.1157548,-2.547378,0.04545971,-0.03537497,0.05459174,-0.05142029, 
66.99955,-0.9290736,1.639929,0.004055182,0.8783718,1.090778,-0.2904751,0.1325923,-2.547727,0.03907558,-0.02434342,0.05476528,-0.05316896, 
67.09955,-0.931779,1.642058,0.004504719,0.8765218,1.091267,-0.2927964,0.1406514,-2.548355,0.03606274,-0.01864753,0.05496254,-0.05392825, 
67.19955,-0.9149016,1.618339,0.001260208,0.8807629,1.077252,-0.2788513,0.1401081,-2.547936,0.03264055,-0.01771271,0.05500003,-0.05024014, 
67.29955,-0.9112015,1.609211,-1.875451E-07,0.8889136,1.069014,-0.2719049,0.1431818,-2.544987,0.03038989,-0.01780233,0.05499994,-0.0498775, 
67.39954,-0.9206961,1.625861,0.00258033,0.882805,1.081581,-0.2824467,0.1462558,-2.546505,0.03164025,-0.01547959,0.05497646,-0.05238787, 
67.49954,-0.9279043,1.634396,0.003669661,0.87907,1.085979,-0.2880841,0.1474721,-2.547674,0.03234489,-0.01425605,0.05500001,-0.05353037, 
67.59954,-0.9331926,1.643786,0.005685843,0.8755095,1.092838,-0.293128,0.149286,-2.548617,0.03312387,-0.0132068,0.05443411,-0.05475663, 
67.69954,-0.9356536,1.647434,0.006407178,0.8731184,1.095421,-0.2960078,0.1494446,-2.549507,0.03353047,-0.01267899,0.05444337,-0.05499999, 
67.79954,-0.9376084,1.650348,0.007014786,0.8725948,1.097184,-0.2971423,0.1500015,-2.549542,0.03369863,-0.01244353,0.05416521,-0.055, 
67.89954,-0.9380621,1.65075,0.00705937,0.8716698,1.097428,-0.2980848,0.1497991,-2.549996,0.03380368,-0.0123087,0.05430803,-0.05500004, 
67.99953,-0.9389173,1.652024,0.007331525,0.8718967,1.098056,-0.2982244,0.1500013,-2.549769,0.03382156,-0.01226377,0.05409937,-0.05500001, 
68.09953,-0.9387777,1.651622,0.007214581,0.8713207,1.09776,-0.2986433,0.1497979,-2.550101,0.03386801,-0.01222233,0.05427572,-0.05500001, 
68.19953,-0.9393188,1.65246,0.007407223,0.8717221,1.098126,-0.2985386,0.1500014,-2.549839,0.03385979,-0.01222252,0.05408335,-0.05500004, 
68.29953,-0.939022,1.651849,0.007253085,0.8712335,1.097725,-0.2988353,0.1497986,-2.550135,0.03387092,-0.01220075,0.05426709,-0.05500001, 
68.39953,-0.9394758,1.652547,0.007424151,0.8716872,1.098056,-0.2986433,0.1500015,-2.549839,0.03384551,-0.01221292,0.05407916,-0.05500001, 
68.49953,-0.9391093,1.651849,0.007259642,0.8712335,1.097638,-0.2988876,0.1497989,-2.550135,0.03387643,-0.01219802,0.05426534,-0.05500002, 
68.59953,-0.9394932,1.65253,0.007429872,0.8716872,1.093431,-0.3027797,0.1500015,-2.534201,0.03385344,-0.01221103,0.05407502,-0.05499995, 
