Timestamp, lowerLink1, lowerLink2, lowerLink3, lowerLink4, upperLink1, upperLink2, upperLink3, upperLink4, gripLowerR, gripLowerL, gripUpperR, gripUpperL
185.1567, -1.077828, 1.633017, 0.1792662, 1.072854, 0.5158844, -0.5807583, 0.1499999, -1.512991, -0.05496565, 0.05491921, -0.03381781, 0.01254114, 
185.2067, -1.07788, 1.634065, 0.1792676, 1.074041, 0.5158495, -0.5807583, 0.15, -1.512974, -0.05496445, 0.05491832, -0.03382754, 0.01253163, 
185.2567, -1.077915, 1.634937, 0.1792688, 1.075018, 0.5157971, -0.5807758, 0.1499999, -1.512956, -0.05496334, 0.0549175, -0.03383527, 0.01252349, 
185.3067, -1.077933, 1.63567, 0.1792701, 1.075838, 0.5157448, -0.5807758, 0.1499998, -1.512956, -0.05496239, 0.05491681, -0.03384195, 0.01251639, 
185.3567, -1.07795, 1.636281, 0.1792711, 1.076519, 0.5157273, -0.5807932, 0.1499999, -1.512939, -0.05496155, 0.05491628, -0.0338473, 0.01251121, 
185.4067, -1.07795, 1.636805, 0.1792719, 1.077078, 0.5156925, -0.5807932, 0.1499999, -1.512939, -0.05496079, 0.05491568, -0.03385149, 0.01250653, 
185.4567, -1.07795, 1.637223, 0.1792727, 1.077566, 0.5156575, -0.5807932, 0.15, -1.512939, -0.05496012, 0.0549153, -0.03385533, 0.01250301, 
185.5067, -1.07795, 1.63759, 0.1792734, 1.07795, 0.5156401, -0.5807932, 0.1499998, -1.512921, -0.05495952, 0.05491496, -0.03385802, 0.01250017, 
185.5567, -1.07795, 1.637887, 0.1792736, 1.078282, 0.5156226, -0.5807932, 0.1499998, -1.512921, -0.05495906, 0.05491461, -0.03386027, 0.01249761, 
185.6067, -1.07795, 1.638131, 0.1792742, 1.078561, 0.5156052, -0.5807932, 0.1499999, -1.512921, -0.0549586, 0.05491438, -0.03386207, 0.012496, 
185.6567, -1.077933, 1.638341, 0.1792748, 1.078788, 0.5156052, -0.5808107, 0.1499999, -1.512921, -0.05495831, 0.05491416, -0.03386351, 0.01249442, 
185.7067, -1.077933, 1.638515, 0.1792749, 1.07898, 0.5155877, -0.5807932, 0.1499999, -1.512921, -0.05495795, 0.05491396, -0.03386446, 0.01249316, 
185.7567, -1.077933, 1.638672, 0.1792753, 1.079137, 0.5155703, -0.5808107, 0.1499999, -1.512921, -0.05495772, 0.05491379, -0.03386534, 0.01249251, 
185.8067, -1.077915, 1.638794, 0.1792756, 1.079277, 0.5155703, -0.5808107, 0.1499999, -1.512904, -0.0549575, 0.05491366, -0.03386599, 0.0124917, 
185.8567, -1.077915, 1.638899, 0.1792756, 1.079381, 0.5155528, -0.5807932, 0.1499999, -1.512904, -0.05495729, 0.05491354, -0.0338665, 0.01249099, 
185.9067, -1.077915, 1.638986, 0.1792759, 1.079469, 0.5155528, -0.5807932, 0.1499998, -1.512904, -0.05495718, 0.05491342, -0.03386692, 0.01249078, 
185.9567, -1.077898, 1.639056, 0.179276, 1.079556, 0.5155528, -0.5807932, 0.1499999, -1.512904, -0.05495698, 0.05491357, -0.03386716, 0.0124904, 
186.0067, -1.077898, 1.639109, 0.1792761, 1.079608, 0.5155528, -0.5807932, 0.1499999, -1.512904, -0.05495687, 0.05491342, -0.03386743, 0.01249036, 
186.0567, -1.077898, 1.639161, 0.1792763, 1.079661, 0.5155528, -0.5807932, 0.1499998, -1.512904, -0.05495681, 0.05491333, -0.03386749, 0.01249016, 
186.1068, -1.07788, 1.639213, 0.1792763, 1.079713, 0.5155354, -0.5807932, 0.1499999, -1.512904, -0.05495677, 0.05491333, -0.03386753, 0.01248998, 
186.1568, -1.07788, 1.639248, 0.1792765, 1.079748, 0.5155354, -0.5807932, 0.1499999, -1.512904, -0.05495653, 0.05491336, -0.03386765, 0.01249009, 
186.2068, -1.07788, 1.639266, 0.1792765, 1.079783, 0.5155354, -0.5807932, 0.1499999, -1.512904, -0.05495657, 0.0549133, -0.03386752, 0.0124901, 
186.2568, -1.07788, 1.639301, 0.1792767, 1.0798, 0.5155354, -0.5807932, 0.1499999, -1.512904, -0.05495645, 0.05491329, -0.03386749, 0.01248995, 
186.3068, -1.07788, 1.639318, 0.1792766, 1.079835, 0.5155354, -0.5807932, 0.1499999, -1.512904, -0.05495657, 0.05491317, -0.03386762, 0.01249009, 
186.3568, -1.07788, 1.639335, 0.1792767, 1.079853, 0.5155354, -0.5807932, 0.1499998, -1.512904, -0.05495644, 0.05491324, -0.03386752, 0.01249009, 
186.4068, -1.077863, 1.639353, 0.1792769, 1.07987, 0.5155354, -0.5807932, 0.1499999, -1.512904, -0.0549564, 0.0549133, -0.03386747, 0.01248994, 
186.4568, -1.077863, 1.639353, 0.1792767, 1.07987, 0.5155354, -0.5807932, 0.1499999, -1.512904, -0.05495647, 0.05491315, -0.03386756, 0.01249015, 
186.5068, -1.077863, 1.63937, 0.1792767, 1.079888, 0.5155354, -0.5807932, 0.1499999, -1.512904, -0.05495636, 0.05491321, -0.03386729, 0.01249004, 
186.5568, -1.077863, 1.639388, 0.1792768, 1.079888, 0.5155354, -0.5807932, 0.1499999, -1.512904, -0.05495642, 0.05491325, -0.03386741, 0.01249046, 
186.6068, -1.077863, 1.639388, 0.1792768, 1.079905, 0.5155354, -0.5807932, 0.1499998, -1.512904, -0.05495644, 0.05491322, -0.03386732, 0.01249036, 
186.6568, -1.077863, 1.639388, 0.1792767, 1.079905, 0.5155354, -0.5807932, 0.1499999, -1.512904, -0.05495633, 0.0549132, -0.03386704, 0.01249039, 
186.7068, -1.077863, 1.639405, 0.1792768, 1.079905, 0.5155354, -0.5807932, 0.1499999, -1.512904, -0.05495634, 0.05491326, -0.03386716, 0.01249048, 
186.7568, -1.077863, 1.639405, 0.1792768, 1.079922, 0.5155354, -0.5807932, 0.1499999, -1.512904, -0.05495632, 0.05491327, -0.0338671, 0.01249051, 
186.8068, -1.077863, 1.639405, 0.1792768, 1.079922, 0.5155354, -0.5807932, 0.1499999, -1.512904, -0.05495628, 0.0549133, -0.03386711, 0.01249034, 
186.8568, -1.077863, 1.639405, 0.1792769, 1.079922, 0.5155354, -0.5807932, 0.1499999, -1.512904, -0.05495638, 0.05491314, -0.03386714, 0.0124906, 
186.9068, -1.077863, 1.639405, 0.1792759, 1.079922, 0.5155528, -0.5808107, 0.1458931, -1.512904, -0.05495644, 0.05491325, -0.03386013, 0.0124918, 
186.9568, -1.077846, 1.639405, 0.1792774, 1.079922, 0.5155703, -0.5808107, 0.1421633, -1.512904, -0.05495637, 0.0549132, -0.03386048, 0.01249577, 
187.0068, -1.077846, 1.639423, 0.1792772, 1.079922, 0.5155703, -0.5807932, 0.1390341, -1.512904, -0.05495632, 0.05491312, -0.03385838, 0.01250212, 
187.0568, -1.077863, 1.639423, 0.1792768, 1.079922, 0.5155703, -0.5807932, 0.1364307, -1.512921, -0.05495625, 0.05491321, -0.03385356, 0.01250877, 
187.1068, -1.077863, 1.639423, 0.1792767, 1.07994, 0.5155528, -0.5807758, 0.1342675, -1.512921, -0.05495619, 0.05491331, -0.0338475, 0.01251483, 
187.1568, -1.077863, 1.639423, 0.1792759, 1.07994, 0.5155703, -0.5807932, 0.1282191, -1.512921, -0.05495631, 0.05491322, -0.03383525, 0.01252226, 
187.2068, -1.077863, 1.639423, 0.1792772, 1.07994, 0.5155703, -0.5807758, 0.122875, -1.512939, -0.05495623, 0.05491317, -0.03382897, 0.01253229, 
187.2568, -1.077863, 1.639423, 0.1792771, 1.07994, 0.5155877, -0.5807583, 0.1184029, -1.512939, -0.05495621, 0.05491315, -0.03382014, 0.01254425, 
187.3068, -1.077863, 1.639423, 0.1792768, 1.07994, 0.5155703, -0.5807408, 0.114684, -1.512956, -0.05495616, 0.05491316, -0.0338088, 0.01255583, 
187.3568, -1.077863, 1.639423, 0.1792766, 1.07994, 0.5155528, -0.5807234, 0.1115944, -1.512974, -0.0549562, 0.05491313, -0.0337985, 0.01256713, 
187.4068, -1.07788, 1.639423, 0.1792767, 1.07994, 0.5155528, -0.5807059, 0.1090254, -1.512991, -0.05495614, 0.05491318, -0.03378911, 0.01257847, 
187.4568, -1.07788, 1.639423, 0.1792756, 1.07994, 0.5155703, -0.5807234, 0.1026373, -1.512991, -0.05495626, 0.05491314, -0.03377192, 0.01258989, 
187.5068, -1.077863, 1.639423, 0.1792772, 1.07994, 0.5155877, -0.5807059, 0.0970116, -1.513008, -0.05495613, 0.05491313, -0.03376127, 0.01260326, 
187.5568, -1.07788, 1.63944, 0.1792771, 1.07994, 0.5155877, -0.5806711, 0.09230462, -1.513026, -0.05495612, 0.05491302, -0.03374868, 0.01261808, 
187.6068, -1.07788, 1.63944, 0.1792767, 1.07994, 0.5155877, -0.5806536, 0.08839182, -1.513043, -0.05495608, 0.05491313, -0.03373652, 0.01263284, 
187.6568, -1.07788, 1.63944, 0.1792765, 1.07994, 0.5156226, -0.5806536, 0.08514956, -1.513043, -0.05495606, 0.05491307, -0.0337231, 0.0126454, 
187.7068, -1.077898, 1.639423, 0.1792753, 1.07994, 0.5157623, -0.5807234, 0.07821444, -1.513061, -0.05495608, 0.05491302, -0.03370602, 0.01265919, 
187.7569, -1.077898, 1.63944, 0.1792771, 1.07994, 0.5159368, -0.5807408, 0.07214002, -1.513078, -0.05495595, 0.05491303, -0.0336914, 0.01267124, 
187.8069, -1.077898, 1.63944, 0.1792773, 1.07994, 0.5160939, -0.5807408, 0.06706039, -1.513096, -0.05495584, 0.05491314, -0.03367654, 0.01268502, 
187.8569, -1.077898, 1.63944, 0.1792772, 1.07994, 0.516216, -0.5807059, 0.06283227, -1.513096, -0.05495594, 0.05491297, -0.03366454, 0.01269922, 
187.9069, -1.077915, 1.63944, 0.1792773, 1.07994, 0.5163033, -0.5806711, 0.05931596, -1.513113, -0.05495583, 0.05491307, -0.03365299, 0.01271333, 
187.9569, -1.077915, 1.63944, 0.1792761, 1.07994, 0.516408, -0.5806711, 0.05214433, -1.513131, -0.05495599, 0.05491306, -0.03363761, 0.01272985, 
188.0069, -1.077915, 1.63944, 0.1792778, 1.07994, 0.5165302, -0.5806885, 0.04586963, -1.513148, -0.05495577, 0.05491302, -0.03361876, 0.01274316, 
188.0569, -1.077915, 1.63944, 0.1792779, 1.07994, 0.5166, -0.5806536, 0.04061679, -1.513165, -0.05495562, 0.05491321, -0.033605, 0.01275775, 
188.1069, -1.077915, 1.639458, 0.1792778, 1.07994, 0.5166349, -0.5806186, 0.0362492, -1.513183, -0.05495561, 0.0549131, -0.03358828, 0.01277356, 
188.1569, -1.077915, 1.639458, 0.1792777, 1.07994, 0.5166, -0.5805663, 0.0326138, -1.5132, -0.05495572, 0.05491304, -0.03357307, 0.0127882, 
188.2069, -1.077915, 1.639458, 0.1792771, 1.07994, 0.5165477, -0.5804965, 0.02762048, -1.513218, -0.05495563, 0.05491316, -0.03355671, 0.01280571, 
188.2569, -1.077915, 1.639458, 0.1792778, 1.07994, 0.5164255, -0.5804442, 0.02331702, -1.513235, -0.05495562, 0.0549131, -0.03354444, 0.01282415, 
188.3069, -1.077915, 1.639458, 0.1792778, 1.07994, 0.5163208, -0.5804092, 0.01972524, -1.513253, -0.05495564, 0.0549131, -0.03353282, 0.01284312, 
188.3569, -1.077915, 1.639458, 0.1792773, 1.07994, 0.5161986, -0.5803743, 0.01673881, -1.51327, -0.05495565, 0.05491307, -0.03352031, 0.01285979, 
188.4069, -1.077915, 1.639458, 0.1792774, 1.07994, 0.5160939, -0.5803394, 0.01425664, -1.513288, -0.05495573, 0.05491304, -0.03350788, 0.01287652, 
188.4569, -1.077915, 1.639458, 0.1792773, 1.07994, 0.5160066, -0.5803045, 0.01219336, -1.513305, -0.05495562, 0.05491319, -0.03349651, 0.01289213, 
188.5069, -1.077915, 1.639458, 0.1792773, 1.07994, 0.5159368, -0.5802871, 0.0104783, -1.513323, -0.05495569, 0.05491314, -0.03348438, 0.0129056, 
188.5569, -1.077915, 1.639458, 0.1792774, 1.07994, 0.5158669, -0.5802696, 0.009050767, -1.513323, -0.05495572, 0.05491308, -0.03347442, 0.01291825, 
188.6069, -1.077915, 1.639458, 0.1792774, 1.07994, 0.5158146, -0.5802521, 0.007866065, -1.51334, -0.05495564, 0.05491312, -0.03346434, 0.01293021, 
188.6569, -1.077915, 1.639458, 0.1792774, 1.07994, 0.5157797, -0.5802521, 0.006880204, -1.513358, -0.05495568, 0.05491317, -0.03345613, 0.0129408, 
188.7069, -1.077915, 1.639458, 0.1792768, 1.07994, 0.5157623, -0.5802347, 0.00606219, -1.513358, -0.05495556, 0.05491317, -0.03344775, 0.01294927, 
188.7569, -1.077933, 1.639458, 0.1792762, 1.07994, 0.5157448, -0.5802347, 0.005383293, -1.513375, -0.05495561, 0.05491315, -0.03344069, 0.01295589, 
188.8069, -1.077933, 1.639458, 0.1792759, 1.07994, 0.5157273, -0.5801998, 0.004816811, -1.513392, -0.05495555, 0.05491321, -0.03343753, 0.01296323, 
188.8569, -1.077933, 1.639458, 0.1792755, 1.07994, 0.5157273, -0.5801998, 0.004347007, -1.513392, -0.05495556, 0.05491316, -0.03343114, 0.01296859, 
188.9069, -1.077933, 1.639458, 0.1792752, 1.07994, 0.5157099, -0.5801824, 0.003956834, -1.513392, -0.05495552, 0.05491313, -0.03342548, 0.01297283, 
188.9569, -1.077933, 1.639458, 0.1765571, 1.07994, 0.5156925, -0.5801824, 0.00363342, -1.51341, -0.05495446, 0.0549152, -0.03342111, 0.01297584, 
189.0069, -1.077933, 1.639475, 0.1742098, 1.07994, 0.5156925, -0.5801649, 0.003363888, -1.51341, -0.05495371, 0.05491671, -0.0334165, 0.01297959, 
189.0569, -1.07795, 1.639475, 0.1722527, 1.07994, 0.5156749, -0.5801474, 0.003138702, -1.51341, -0.05495288, 0.05491817, -0.03341178, 0.01298356, 
189.1069, -1.07795, 1.639475, 0.1706229, 1.07994, 0.5156575, -0.5801474, 0.002950947, -1.513427, -0.05495228, 0.05491938, -0.0334072, 0.0129875, 
189.1569, -1.07795, 1.639492, 0.169266, 1.07994, 0.5156401, -0.58013, 0.002794425, -1.513427, -0.05495193, 0.05492017, -0.03340292, 0.01299126, 
189.2069, -1.07795, 1.639492, 0.1654207, 1.07994, 0.5156226, -0.58013, 0.002664368, -1.513427, -0.0549504, 0.05492301, -0.03339942, 0.01299427, 
189.2569, -1.077968, 1.63951, 0.162135, 1.07994, 0.5156052, -0.5801125, 0.002555768, -1.513445, -0.05494914, 0.05492529, -0.03339532, 0.01299802, 
189.3069, -1.077968, 1.63951, 0.1593964, 1.07994, 0.5156052, -0.5801125, 0.002463739, -1.513445, -0.05494822, 0.05492721, -0.03339085, 0.01300202, 
189.3569, -1.077968, 1.63951, 0.1571163, 1.07994, 0.5155877, -0.5800951, 0.002386729, -1.513445, -0.05494738, 0.05492882, -0.03338637, 0.01300628, 
189.407, -1.077968, 1.639527, 0.1552176, 1.07994, 0.5155703, -0.5800776, 0.00232176, -1.513462, -0.05494667, 0.05493027, -0.03338215, 0.01301022, 
189.457, -1.077985, 1.639527, 0.150921, 1.07994, 0.5155703, -0.5800776, 0.002267044, -1.513462, -0.05494503, 0.0549333, -0.03337951, 0.01301407, 
189.507, -1.077985, 1.639545, 0.1472595, 1.079957, 0.5155877, -0.5800776, 0.002219598, -1.513462, -0.05494375, 0.05493581, -0.03337526, 0.013018, 
189.557, -1.077985, 1.639545, 0.144208, 1.079957, 0.5155703, -0.5800427, 0.002180021, -1.51348, -0.05494272, 0.054938, -0.03337137, 0.01302373, 
189.607, -1.078003, 1.639562, 0.1416672, 1.079957, 0.5155528, -0.5800427, 0.002145212, -1.51348, -0.05494172, 0.05493982, -0.03336971, 0.01302993, 
189.657, -1.078003, 1.639562, 0.1395516, 1.079957, 0.5155528, -0.5800253, 0.002115529, -1.51348, -0.05494102, 0.05494126, -0.03336554, 0.01303554, 
189.707, -1.078003, 1.639562, 0.1367209, 1.079957, 0.5155528, -0.5800253, 0.00209121, -1.513497, -0.05493987, 0.05494339, -0.03336186, 0.0130398, 
189.757, -1.078003, 1.63958, 0.1343306, 1.079957, 0.5155528, -0.5800078, 0.002071063, -1.513497, -0.054939, 0.05494499, -0.0333583, 0.01304371, 
189.807, -1.07802, 1.63958, 0.1323395, 1.079957, 0.5155528, -0.5799903, 0.002052586, -1.513497, -0.05493824, 0.05494643, -0.03335375, 0.0130469, 
189.857, -1.07802, 1.63958, 0.1306814, 1.079957, 0.5155528, -0.5799903, 0.002036374, -1.513515, -0.05493765, 0.05494745, -0.03334965, 0.01304976, 
189.907, -1.07802, 1.63958, 0.129301, 1.079957, 0.5155528, -0.5799903, 0.002022903, -1.513515, -0.05493712, 0.05494849, -0.03334595, 0.01305253, 
189.957, -1.07802, 1.63958, 0.1281518, 1.079957, 0.5155703, -0.5799903, 0.002011459, -1.513515, -0.05493664, 0.05494934, -0.0333426, 0.01305513, 
190.007, -1.07802, 1.639597, 0.1271948, 1.079957, 0.5155703, -0.5799903, 0.002001564, -1.513515, -0.05493625, 0.05495005, -0.03333938, 0.01305763, 
190.057, -1.07802, 1.639597, 0.1263978, 1.079957, 0.5155703, -0.5799903, 0.001993101, -1.513532, -0.05493601, 0.05495066, -0.03333676, 0.01305978, 
190.107, -1.07802, 1.639597, 0.1257347, 1.079957, 0.5155703, -0.5799729, 0.001986067, -1.513532, -0.05493566, 0.05495107, -0.03333439, 0.01306172, 
190.157, -1.07802, 1.639597, 0.1251824, 1.079957, 0.5155703, -0.5799729, 0.001979749, -1.513532, -0.05493551, 0.05495148, -0.03333209, 0.01306359, 
190.207, -1.07802, 1.639597, 0.1247226, 1.079957, 0.5155877, -0.5799729, 0.001974623, -1.513532, -0.05493527, 0.05495179, -0.03333035, 0.01306521, 
190.257, -1.078038, 1.639597, 0.1243397, 1.079957, 0.5155877, -0.5799729, 0.001970212, -1.513532, -0.05493503, 0.05495203, -0.03332856, 0.0130667, 
190.307, -1.078038, 1.639597, 0.1240209, 1.079957, 0.5155877, -0.5799729, 0.001966279, -1.513532, -0.05493506, 0.05495219, -0.03332711, 0.01306801, 
190.357, -1.078038, 1.639597, 0.1237556, 1.079957, 0.5155877, -0.5799729, 0.00196306, -1.51355, -0.05493479, 0.05495253, -0.03332571, 0.01306906, 
190.407, -1.078038, 1.639597, 0.1235344, 1.079957, 0.5155877, -0.5799729, 0.001960318, -1.51355, -0.05493476, 0.0549526, -0.03332463, 0.01306997, 
190.457, -1.078038, 1.639597, 0.1233505, 1.079957, 0.5155877, -0.5799729, 0.001958053, -1.51355, -0.05493473, 0.05495274, -0.03332371, 0.01307093, 
190.507, -1.078038, 1.639597, 0.1231973, 1.079957, 0.5155877, -0.5799729, 0.001955907, -1.51355, -0.05493461, 0.05495289, -0.03332287, 0.01307171, 
190.557, -1.078038, 1.639597, 0.1230697, 1.079957, 0.5155877, -0.5799729, 0.001954238, -1.51355, -0.05493458, 0.05495292, -0.03332212, 0.01307233, 
190.607, -1.078038, 1.639597, 0.1229636, 1.079957, 0.5155877, -0.5799729, 0.001952808, -1.51355, -0.05493449, 0.05495309, -0.03332143, 0.01307296, 
190.657, -1.078038, 1.639597, 0.1228752, 1.079957, 0.5155877, -0.5799729, 0.001951616, -1.51355, -0.05493447, 0.05495318, -0.03332083, 0.01307353, 
190.707, -1.078038, 1.639597, 0.1228015, 1.079957, 0.5155877, -0.5799729, 0.001950662, -1.51355, -0.0549345, 0.05495309, -0.03332041, 0.01307385, 
190.757, -1.078038, 1.639597, 0.1227402, 1.079957, 0.5155877, -0.5799729, 0.001949827, -1.51355, -0.0549345, 0.05495316, -0.03331994, 0.01307427, 
190.807, -1.078038, 1.639597, 0.1226891, 1.079957, 0.5155877, -0.5799729, 0.001948993, -1.51355, -0.05493438, 0.05495322, -0.03331955, 0.01307466, 
190.857, -1.078038, 1.639597, 0.1226467, 1.079957, 0.5155877, -0.5799729, 0.001948397, -1.51355, -0.05493439, 0.05495329, -0.03331934, 0.0130749, 
190.907, -1.078038, 1.639597, 0.1226114, 1.079957, 0.5155877, -0.5799729, 0.00194792, -1.51355, -0.05493432, 0.05495335, -0.03331897, 0.01307516, 
190.957, -1.078038, 1.639597, 0.122582, 1.079957, 0.5155877, -0.5799555, 0.001947324, -1.51355, -0.05493434, 0.05495328, -0.0333188, 0.01307534, 
191.007, -1.078038, 1.639597, 0.1225574, 1.079957, 0.5155877, -0.5799555, 0.001946967, -1.51355, -0.05493433, 0.05495336, -0.03331859, 0.01307552, 
191.0571, -1.078038, 1.639597, 0.1225369, 1.079957, 0.5155877, -0.5799555, 0.001946609, -1.51355, -0.05493432, 0.05495328, -0.03331844, 0.0130757, 
191.1071, -1.078038, 1.639597, 0.12252, 1.079957, 0.5155877, -0.5799555, 0.00194637, -1.51355, -0.05493432, 0.05495336, -0.03331826, 0.01307585, 
191.1571, -1.078038, 1.639597, 0.1225059, 1.079957, 0.5155877, -0.5799555, 0.001946132, -1.51355, -0.05493434, 0.05495327, -0.03331817, 0.01307597, 
191.2071, -1.078038, 1.639597, 0.1224941, 1.079957, 0.5155877, -0.5799555, 0.001945894, -1.51355, -0.05493426, 0.05495335, -0.03331811, 0.01307609, 
191.2571, -1.078038, 1.639597, 0.1224842, 1.079957, 0.5155877, -0.5799555, 0.001945774, -1.51355, -0.05493434, 0.05495327, -0.03331799, 0.01307615, 
191.3071, -1.078038, 1.639597, 0.1224761, 1.079957, 0.5155877, -0.5799555, 0.001945655, -1.51355, -0.05493424, 0.05495335, -0.03331787, 0.01307624, 
191.3571, -1.078038, 1.639597, 0.1224693, 1.079957, 0.5155877, -0.5799555, 0.001945536, -1.51355, -0.05493429, 0.05495333, -0.03331787, 0.01307621, 
191.4071, -1.078038, 1.639597, 0.1224636, 1.079957, 0.5155877, -0.5799555, 0.001945417, -1.51355, -0.05493429, 0.05495333, -0.03331775, 0.01307633, 
191.4571, -1.078038, 1.639597, 0.1224588, 1.079957, 0.5155877, -0.5799555, 0.001945298, -1.51355, -0.05493424, 0.0549533, -0.03331769, 0.0130763, 
191.5071, -1.078038, 1.639597, 0.1224549, 1.079957, 0.5155877, -0.5799555, 0.001945297, -1.51355, -0.05493429, 0.05495332, -0.03331775, 0.01307642, 
191.5571, -1.078038, 1.639597, 0.1224517, 1.079957, 0.5155877, -0.5799555, 0.001945178, -1.51355, -0.05493428, 0.05495338, -0.03331769, 0.01307645, 
191.6071, -1.078038, 1.639597, 0.1224489, 1.079957, 0.5155877, -0.5799555, 0.001945178, -1.51355, -0.05493432, 0.05495336, -0.03331763, 0.01307654, 
191.6571, -1.078038, 1.639597, 0.1224467, 1.079957, 0.5155877, -0.5799555, 0.001945178, -1.51355, -0.05493429, 0.05495332, -0.0333176, 0.01307654, 
191.7071, -1.078038, 1.639597, 0.1224448, 1.079957, 0.5155877, -0.5799555, 0.001945059, -1.51355, -0.05493428, 0.05495332, -0.03331754, 0.01307654, 
191.7571, -1.078038, 1.639597, 0.1224432, 1.079957, 0.5155877, -0.5799555, 0.001945059, -1.51355, -0.05493429, 0.0549533, -0.03331763, 0.0130766, 
191.8071, -1.078038, 1.639597, 0.1224419, 1.079957, 0.5155877, -0.5799555, 0.001945059, -1.51355, -0.05493429, 0.05495327, -0.03331751, 0.0130766, 
191.8571, -1.078038, 1.639597, 0.1224408, 1.079957, 0.5155877, -0.5799555, 0.001945059, -1.51355, -0.05493428, 0.05495332, -0.03331745, 0.01307663, 
191.9071, -1.078038, 1.639597, 0.1224399, 1.079957, 0.5155877, -0.5799555, 0.001945059, -1.51355, -0.05493428, 0.05495337, -0.03331751, 0.0130766, 
191.9571, -1.078038, 1.639597, 0.1224392, 1.079957, 0.5155877, -0.5799555, 0.00194494, -1.51355, -0.05493428, 0.05495339, -0.03331748, 0.01307657, 
192.0071, -1.078038, 1.639597, 0.1224386, 1.079957, 0.5155877, -0.5799555, 0.00194494, -1.51355, -0.05493431, 0.05495335, -0.03331748, 0.0130766, 
192.0571, -1.078038, 1.639597, 0.122438, 1.079957, 0.5155877, -0.5799555, 0.00194494, -1.51355, -0.05493432, 0.05495336, -0.03331751, 0.0130766, 
192.1071, -1.078038, 1.639597, 0.1224376, 1.079957, 0.5155877, -0.5799555, 0.00194494, -1.51355, -0.05493428, 0.05495339, -0.03331745, 0.0130766, 
192.1571, -1.078038, 1.639597, 0.1224372, 1.079957, 0.5155877, -0.5799555, 0.00194494, -1.51355, -0.05493428, 0.05495339, -0.03331748, 0.01307669, 
192.2071, -1.078038, 1.639597, 0.1224369, 1.079957, 0.5155877, -0.5799555, 0.00194494, -1.51355, -0.05493428, 0.05495339, -0.03331775, 0.0130771, 
192.2571, -1.078038, 1.639597, 0.1224367, 1.079957, 0.5155877, -0.5799555, 0.00194494, -1.51355, -0.05493428, 0.05495339, -0.03331805, 0.01307752, 
192.3071, -1.078038, 1.639597, 0.1224364, 1.079957, 0.5155877, -0.5799555, 0.00194494, -1.51355, -0.05493428, 0.05495339, -0.03331817, 0.01307794, 
192.3571, -1.078038, 1.639597, 0.1224363, 1.079957, 0.5155877, -0.5799555, 0.00194494, -1.51355, -0.05493428, 0.05495337, -0.03331838, 0.01307815, 
192.4071, -1.078038, 1.639597, 0.1224362, 1.079957, 0.5155877, -0.5799555, 0.00194494, -1.51355, -0.05493428, 0.05495333, -0.0333185, 0.01307836, 
192.4571, -1.078038, 1.639597, 0.1224359, 1.079957, 0.5155703, -0.5799555, 0.001945536, -1.51355, -0.05493432, 0.0549534, -0.03479244, 0.01539416, 
192.5071, -1.078038, 1.639597, 0.1224361, 1.079957, 0.5155703, -0.5799555, 0.001946013, -1.51355, -0.05493437, 0.05495341, -0.03600954, 0.01731935, 
192.5571, -1.077985, 1.639545, 0.1224351, 1.079957, 0.5158146, -0.5802172, 0.001959484, -1.513532, -0.054934, 0.05495333, -0.03702376, 0.01891244, 
192.6071, -1.077915, 1.639492, 0.1224353, 1.079957, 0.516059, -0.5803918, 0.001975457, -1.513532, -0.05493353, 0.05495356, -0.03786722, 0.02023868, 
192.6572, -1.077846, 1.639458, 0.1224357, 1.079957, 0.5162858, -0.5805314, 0.001989762, -1.513515, -0.0549334, 0.0549534, -0.03857039, 0.02134337, 
192.7072, -1.077793, 1.639423, 0.1224358, 1.079957, 0.5164604, -0.5806186, 0.002003591, -1.513515, -0.05493312, 0.05495344, -0.0406411, 0.02458573, 
192.7572, -1.077741, 1.639405, 0.1224358, 1.079957, 0.5166175, -0.5806885, 0.002016704, -1.513515, -0.05493289, 0.05495334, -0.04236702, 0.02728871, 
192.8072, -1.077706, 1.63937, 0.1224359, 1.079957, 0.5167571, -0.5807583, 0.002026717, -1.513497, -0.05493274, 0.05495348, -0.04380472, 0.02954103, 
192.8572, -1.077671, 1.639353, 0.1224361, 1.079957, 0.5168618, -0.5807932, 0.002035897, -1.513497, -0.0549326, 0.05495345, -0.04500257, 0.03141769, 
192.9072, -1.077654, 1.639353, 0.1224362, 1.079957, 0.5169491, -0.5808281, 0.002044241, -1.513497, -0.05493249, 0.05495343, -0.04600006, 0.03298149, 
192.9572, -1.077619, 1.639335, 0.1224362, 1.079957, 0.5170189, -0.5808455, 0.002053301, -1.513497, -0.05493234, 0.05495349, -0.04800078, 0.03611483, 
193.0072, -1.077601, 1.639318, 0.1224364, 1.079957, 0.5170887, -0.580863, 0.002059619, -1.513497, -0.05493227, 0.05495345, -0.04966914, 0.03872664, 
193.0572, -1.077584, 1.639318, 0.1224363, 1.079957, 0.517141, -0.5808805, 0.002065341, -1.513497, -0.05493217, 0.05495349, -0.05106081, 0.04090317, 
193.1072, -1.077584, 1.639301, 0.1224363, 1.079957, 0.5171934, -0.5809154, 0.002069036, -1.513497, -0.05493213, 0.05495349, -0.05222292, 0.04271698, 
