Timestamp, lowerLink1, lowerLink2, lowerLink3, lowerLink4, upperLink1, upperLink2, upperLink3, upperLink4, gripLowerR, gripLowerL, gripUpperR, gripUpperL
88.85082, -1.080254, 0.5900958, 0.04018329, 2.109963, 0.7831991, -0.7883652, 0.1493146, 0.001710423, -0.03028816, 0.01617326, -0.05500002, 0.05444625, 
88.90083, -1.080219, 0.5900784, 0.04005348, 2.109963, 0.7831991, -0.7883827, 0.1493149, 0.001710423, -0.03028592, 0.01617241, -0.05499997, 0.05444636, 
88.95083, -1.080184, 0.5900784, 0.03994476, 2.109963, 0.7831991, -0.7883652, 0.1493146, 0.001710423, -0.03028665, 0.01617198, -0.055, 0.05444662, 
89.00083, -1.080149, 0.5900609, 0.03985297, 2.109946, 0.7831991, -0.7883827, 0.1493151, 0.001710423, -0.03029026, 0.01617317, -0.05500002, 0.05444664, 
89.05083, -1.080132, 0.5900609, 0.03977798, 2.109946, 0.7831991, -0.7883827, 0.1493155, 0.001710423, -0.03029112, 0.01617363, -0.05499997, 0.05444696, 
89.10084, -1.080132, 0.5900609, 0.03971337, 2.109946, 0.7831991, -0.7883827, 0.1493154, 0.001710423, -0.03029123, 0.01617447, -0.05500003, 0.05444693, 
89.15084, -1.080114, 0.5900609, 0.03966128, 2.109963, 0.7831991, -0.7883652, 0.1493149, 0.001710423, -0.03029092, 0.0161737, -0.05499999, 0.05444722, 
89.20084, -1.080114, 0.5900609, 0.03961598, 2.109963, 0.7831991, -0.7883652, 0.149315, 0.001710423, -0.03029135, 0.01617413, -0.05499997, 0.05444733, 
89.25085, -1.080097, 0.5900609, 0.03957962, 2.109963, 0.7831991, -0.7883652, 0.1493146, 0.001710423, -0.03028946, 0.01617496, -0.05500005, 0.05444735, 
89.30085, -1.08008, 0.5900434, 0.03955113, 2.109946, 0.7831991, -0.7883652, 0.1493144, 0.001710423, -0.03029049, 0.01617474, -0.05500002, 0.05444741, 
89.35085, -1.080062, 0.590026, 0.03952526, 2.109946, 0.7831991, -0.7883827, 0.149315, 0.001710423, -0.03029248, 0.01617536, -0.05500006, 0.05444735, 
89.40086, -1.080062, 0.590026, 0.03950464, 2.109946, 0.7831991, -0.7883827, 0.149315, 0.001710423, -0.03029096, 0.01617556, -0.05499996, 0.05444749, 
89.45086, -1.080062, 0.590026, 0.03948723, 2.109946, 0.7831991, -0.7883652, 0.1493145, 0.001710423, -0.03028866, 0.01617456, -0.05500003, 0.05444766, 
89.50086, -1.080062, 0.590026, 0.03947293, 2.109946, 0.7831991, -0.7883652, 0.1493144, 0.001710423, -0.03028691, 0.0161742, -0.05500005, 0.05444766, 
89.55087, -1.080062, 0.590026, 0.03946101, 2.109946, 0.7831991, -0.7883652, 0.1493145, 0.001710423, -0.03028632, 0.01617442, -0.05500001, 0.05444775, 
89.60087, -1.080062, 0.590026, 0.03945087, 2.109946, 0.7831991, -0.7883652, 0.1493144, 0.001710423, -0.03028531, 0.01617428, -0.05500004, 0.05444786, 
89.65087, -1.080062, 0.590026, 0.03944241, 2.109963, 0.7831991, -0.7883652, 0.1493144, 0.001710423, -0.03028461, 0.01617415, -0.05499994, 0.05444793, 
89.70087, -1.080062, 0.590026, 0.03943561, 2.109963, 0.7831991, -0.7883652, 0.1493145, 0.001710423, -0.03028392, 0.01617406, -0.05499999, 0.05444791, 
89.75088, -1.080062, 0.590026, 0.03942989, 2.109963, 0.7831991, -0.7883652, 0.1493145, 0.001710423, -0.03028351, 0.01617375, -0.05499999, 0.05444792, 
89.80088, -1.080062, 0.590026, 0.039425, 2.109963, 0.7831991, -0.7883652, 0.1493144, 0.001710423, -0.03028305, 0.01617374, -0.055, 0.05444791, 
89.85088, -1.080062, 0.590026, 0.03942107, 2.109963, 0.7831991, -0.7883652, 0.1493144, 0.001710423, -0.03028271, 0.01617371, -0.055, 0.05444803, 
89.90089, -1.080062, 0.590026, 0.03941773, 2.109963, 0.7831991, -0.7883652, 0.1493144, 0.001710423, -0.03028234, 0.01617369, -0.05499991, 0.05444802, 
89.95089, -1.080062, 0.590026, 0.03941499, 2.109963, 0.7831991, -0.7883652, 0.1493144, 0.001710423, -0.0302822, 0.01617366, -0.05499997, 0.05444807, 
90.00089, -1.080062, 0.590026, 0.03941261, 2.109963, 0.7831991, -0.7883652, 0.1493144, 0.001710423, -0.03028201, 0.01617358, -0.05499999, 0.05444805, 
90.0509, -1.080062, 0.590026, 0.0394107, 2.109963, 0.7831991, -0.7883652, 0.1493144, 0.001710423, -0.03028173, 0.01617359, -0.05499998, 0.05444808, 
90.1009, -1.080062, 0.590026, 0.03940915, 2.109963, 0.7831991, -0.7883652, 0.1493144, 0.001710423, -0.03028164, 0.01617352, -0.05499997, 0.05444806, 
90.1509, -1.080062, 0.590026, 0.03940784, 2.109963, 0.7831991, -0.7883652, 0.1493144, 0.001710423, -0.03028164, 0.01617351, -0.05499995, 0.05444808, 
90.2009, -1.080062, 0.590026, 0.03940665, 2.109963, 0.7831991, -0.7883652, 0.1493143, 0.001710423, -0.03028153, 0.01617351, -0.05499997, 0.05444808, 
90.25091, -1.080062, 0.590026, 0.03940569, 2.109963, 0.7831991, -0.7883652, 0.1493143, 0.001710423, -0.03028139, 0.0161735, -0.05499997, 0.05444814, 
90.30091, -1.080062, 0.590026, 0.03940486, 2.109963, 0.7831991, -0.7883652, 0.1493143, 0.001710423, -0.03028134, 0.01617355, -0.05499994, 0.05444812, 
90.35091, -1.080062, 0.590026, 0.03940426, 2.109963, 0.7831991, -0.7883652, 0.1493143, 0.001710423, -0.03028127, 0.01617345, -0.05499999, 0.0544481, 
90.40092, -1.080062, 0.590026, 0.0394039, 2.109963, 0.7831991, -0.7883652, 0.1493143, 0.001710423, -0.03028134, 0.0161734, -0.05500003, 0.05444806, 
90.45092, -1.080062, 0.590026, 0.03940343, 2.109963, 0.7831991, -0.7883652, 0.1493143, 0.001710423, -0.03028116, 0.01617343, -0.05499999, 0.05444808, 
90.50092, -1.080062, 0.590026, 0.03940307, 2.109963, 0.7831991, -0.7883652, 0.1493143, 0.001710423, -0.03028119, 0.01617341, -0.05499997, 0.05444809, 
90.55093, -1.080062, 0.590026, 0.03940271, 2.109963, 0.7831991, -0.7883652, 0.1493143, 0.001710423, -0.03028122, 0.01617338, -0.05499997, 0.05444814, 
90.60093, -1.080062, 0.590026, 0.03940247, 2.109963, 0.7831991, -0.7883652, 0.1493143, 0.001710423, -0.03028122, 0.01617341, -0.05500003, 0.05444806, 
90.65093, -1.080062, 0.590026, 0.03940224, 2.109963, 0.7831991, -0.7883652, 0.1493143, 0.001710423, -0.03028112, 0.01617343, -0.05499997, 0.05444814, 
90.70094, -1.080062, 0.590026, 0.03940212, 2.109963, 0.7831991, -0.7883652, 0.1493143, 0.001710423, -0.03028112, 0.01617347, -0.05499998, 0.05444814, 
90.75094, -1.080062, 0.590026, 0.039402, 2.109963, 0.7831991, -0.7883652, 0.1493143, 0.001710423, -0.03028112, 0.01617343, -0.05499998, 0.05444814, 
90.80094, -1.080062, 0.590026, 0.03940188, 2.109963, 0.7831991, -0.7883652, 0.1493143, 0.001710423, -0.03028116, 0.01617341, -0.05499998, 0.05444814, 
90.85094, -1.080062, 0.590026, 0.03940176, 2.109963, 0.7831991, -0.7883652, 0.1493143, 0.001710423, -0.03028103, 0.01617343, -0.05499995, 0.05444809, 
90.90095, -1.080062, 0.590026, 0.03940164, 2.109963, 0.7831991, -0.7883652, 0.1493143, 0.001710423, -0.03028109, 0.01617341, -0.05499998, 0.05444813, 
90.95095, -1.080062, 0.590026, 0.03940152, 2.109963, 0.7831991, -0.7883652, 0.1493143, 0.001710423, -0.03028109, 0.01617341, -0.05500001, 0.0544481, 
91.00095, -1.080062, 0.590026, 0.03940152, 2.109963, 0.7831991, -0.7883652, 0.1493143, 0.001710423, -0.03028106, 0.01617341, -0.05499997, 0.0544481, 
91.05096, -1.080062, 0.590026, 0.03940152, 2.109963, 0.7831991, -0.7883652, 0.1493143, 0.001710423, -0.03028106, 0.01617342, -0.05499999, 0.05444806, 
91.10096, -1.080062, 0.590026, 0.0394014, 2.109963, 0.7831991, -0.7883652, 0.1493143, 0.001710423, -0.03028103, 0.01617345, -0.05499999, 0.05444806, 
91.15096, -1.080062, 0.590026, 0.0394014, 2.109963, 0.7831991, -0.7883652, 0.1493143, 0.001710423, -0.03028103, 0.01617345, -0.05499999, 0.05444806, 
91.20097, -1.080062, 0.590026, 0.0394014, 2.109963, 0.7831991, -0.7883652, 0.1493143, 0.001710423, -0.03028101, 0.01617347, -0.05500003, 0.05444811, 
91.25097, -1.080062, 0.590026, 0.03940128, 2.109963, 0.7831991, -0.7883652, 0.1493143, 0.001710423, -0.03028101, 0.01617347, -0.05499999, 0.05444811, 
91.30097, -1.080062, 0.590026, 0.03940128, 2.109963, 0.7831991, -0.7883652, 0.1493143, 0.001710423, -0.03028103, 0.01617343, -0.055, 0.05444808, 
91.35098, -1.080062, 0.590026, 0.03940128, 2.109963, 0.7831991, -0.7883652, 0.1493143, 0.001710423, -0.03028103, 0.01617347, -0.055, 0.05444808, 
91.40098, -1.080062, 0.590026, 0.03940128, 2.109963, 0.7831991, -0.7883652, 0.1493143, 0.001710423, -0.03028103, 0.01617343, -0.055, 0.05444808, 
91.45098, -1.080062, 0.590026, 0.03940128, 2.109963, 0.7831991, -0.7883652, 0.1493143, 0.001710423, -0.03028101, 0.01617347, -0.05500003, 0.05444811, 
91.50098, -1.080062, 0.590026, 0.03940128, 2.109963, 0.7831991, -0.7883652, 0.1493143, 0.001710423, -0.03028109, 0.01617341, -0.055, 0.05444811, 
91.55099, -1.080062, 0.590026, 0.03940128, 2.109963, 0.7831991, -0.7883652, 0.1493143, 0.001710423, -0.03028109, 0.01617341, -0.05499999, 0.05444806, 
91.60099, -1.080062, 0.590026, 0.03940128, 2.109963, 0.7831991, -0.7883652, 0.1493143, 0.001710423, -0.03028106, 0.01617341, -0.05499997, 0.05444811, 
91.65099, -1.080062, 0.590026, 0.03940128, 2.109963, 0.7831991, -0.7883652, 0.1493143, 0.001710423, -0.03028103, 0.01617345, -0.05499999, 0.05444806, 
91.701, -1.080062, 0.590026, 0.03940128, 2.109963, 0.7831991, -0.7883652, 0.1493143, 0.001710423, -0.03028144, 0.016174, -0.05499999, 0.05444806, 
91.751, -1.080062, 0.590026, 0.03940128, 2.109963, 0.7831991, -0.7883652, 0.1493143, 0.001710423, -0.03028166, 0.01617442, -0.05499999, 0.05444806, 
91.801, -1.080062, 0.590026, 0.03940128, 2.109963, 0.7831991, -0.7883652, 0.1493143, 0.001710423, -0.03028189, 0.01617473, -0.055, 0.05444808, 
91.85101, -1.080062, 0.590026, 0.03940128, 2.109963, 0.7831991, -0.7883652, 0.1493143, 0.001710423, -0.03028213, 0.01617521, -0.05500003, 0.05444811, 
91.90101, -1.080062, 0.590026, 0.03940128, 2.109963, 0.7831991, -0.7883652, 0.1493143, 0.001710423, -0.03028223, 0.01617538, -0.05500003, 0.05444811, 
91.95101, -1.080062, 0.5900434, 0.03939782, 2.109946, 0.7831991, -0.7883652, 0.1493144, 0.001710423, -0.03175275, 0.01849055, -0.05499998, 0.0544481, 
92.00101, -1.080062, 0.5900434, 0.03939484, 2.109946, 0.7831991, -0.7883652, 0.1493144, 0.001710423, -0.03296452, 0.0204162, -0.05499996, 0.05444816, 
92.05102, -1.080062, 0.5900434, 0.03939389, 2.109946, 0.7831991, -0.7883652, 0.1493143, 0.001710423, -0.03396448, 0.02201723, -0.05500003, 0.05444821, 
92.10102, -1.080062, 0.5900434, 0.03939425, 2.109946, 0.7831991, -0.7883652, 0.1493139, 0.001710423, -0.03479496, 0.02335096, -0.05499994, 0.05444832, 
92.15102, -1.080062, 0.5900434, 0.03939508, 2.109946, 0.7831991, -0.7883652, 0.1493136, 0.001710423, -0.0354872, 0.0244623, -0.05500002, 0.05444837, 
92.20103, -1.080062, 0.5900434, 0.0393927, 2.109946, 0.7831991, -0.7883652, 0.1493133, 0.001710423, -0.03755287, 0.02770734, -0.05500003, 0.05444841, 
92.25103, -1.080045, 0.5900434, 0.03939067, 2.109946, 0.7831991, -0.7883652, 0.1493132, 0.001710423, -0.03927506, 0.03041303, -0.05500005, 0.05444836, 
92.30103, -1.080045, 0.5900434, 0.03938888, 2.109946, 0.7831991, -0.7883652, 0.149313, 0.001710423, -0.0407103, 0.03266797, -0.05499993, 0.05444844, 
92.35104, -1.080045, 0.5900434, 0.03938745, 2.109946, 0.7831991, -0.7883652, 0.1493127, 0.001710423, -0.0419064, 0.03454716, -0.05499997, 0.05444846, 
92.40104, -1.080045, 0.5900609, 0.03938626, 2.109946, 0.7831991, -0.7883652, 0.1493127, 0.001710423, -0.04290318, 0.03611325, -0.05500002, 0.05444847, 
92.45104, -1.080045, 0.5900609, 0.0393828, 2.109929, 0.7831991, -0.7883652, 0.1493127, 0.001710423, -0.04490623, 0.03924465, -0.05500003, 0.05444842, 
92.50105, -1.080045, 0.5900609, 0.03937994, 2.109929, 0.7831991, -0.7883652, 0.1493126, 0.001710423, -0.04657614, 0.04185519, -0.05499995, 0.05444853, 
92.55105, -1.080045, 0.5900609, 0.03937756, 2.109929, 0.7831991, -0.7883652, 0.1493125, 0.001710423, -0.04796787, 0.04403076, -0.055, 0.05444846, 
92.60105, -1.080062, 0.5900609, 0.03937553, 2.109929, 0.7831991, -0.7883652, 0.1493123, 0.001710423, -0.04912763, 0.04584383, -0.05499997, 0.05444856, 
92.65105, -1.080062, 0.5900609, 0.03937386, 2.109929, 0.7831991, -0.7883652, 0.1493123, 0.001710423, -0.05009422, 0.04735487, -0.055, 0.05444849, 
92.70106, -1.080062, 0.5900609, 0.03937255, 2.109929, 0.7831991, -0.7883652, 0.1493123, 0.001710423, -0.05089979, 0.04861408, -0.05500003, 0.05444852, 
92.75106, -1.080062, 0.5900609, 0.03937136, 2.109929, 0.7831991, -0.7883652, 0.1493121, 0.001710423, -0.05157114, 0.04966369, -0.05499999, 0.05444851, 
92.80106, -1.080062, 0.5900784, 0.03937041, 2.109929, 0.7831991, -0.7883652, 0.1493123, 0.001710423, -0.05213058, 0.05053832, -0.05499998, 0.05444855, 
92.85107, -1.080062, 0.5900784, 0.03936945, 2.109929, 0.7831991, -0.7883652, 0.1493123, 0.001710423, -0.05259685, 0.05126721, -0.05499997, 0.05444855, 
92.90107, -1.080062, 0.5900784, 0.03936874, 2.109929, 0.7831991, -0.7883652, 0.1493123, 0.001710423, -0.05298536, 0.05187467, -0.05499995, 0.05444857, 
92.95107, -1.080062, 0.5900784, 0.03936838, 2.109929, 0.7831991, -0.7883652, 0.1493123, 0.001710423, -0.05330931, 0.05238083, -0.055, 0.05444853, 
93.00108, -1.080062, 0.5900784, 0.03936778, 2.109929, 0.7831991, -0.7883652, 0.1493123, 0.001710423, -0.05357908, 0.05280284, -0.055, 0.05444853, 
93.05108, -1.080062, 0.5900784, 0.03936743, 2.109929, 0.7831991, -0.7883652, 0.1493123, 0.001710423, -0.05380405, 0.05315444, -0.05500005, 0.0544485, 
93.10108, -1.080062, 0.5900784, 0.03936719, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05399148, 0.05344742, -0.055, 0.05444857, 
93.15108, -1.080062, 0.5900784, 0.03936695, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05414764, 0.05369166, -0.05499996, 0.05444855, 
93.20109, -1.080062, 0.5900784, 0.03936671, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05427785, 0.05389512, -0.05499997, 0.05444854, 
93.25109, -1.080062, 0.5900784, 0.03936647, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05438637, 0.05406475, -0.05499997, 0.05444854, 
93.30109, -1.080062, 0.5900784, 0.03936635, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05447669, 0.05420608, -0.05500002, 0.05444855, 
93.3511, -1.080062, 0.5900784, 0.03936623, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05455218, 0.05432389, -0.05500002, 0.05444855, 
93.4011, -1.080062, 0.5900784, 0.03936611, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05461489, 0.05442216, -0.05500005, 0.05444852, 
93.4511, -1.080062, 0.5900784, 0.039366, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05466723, 0.0545039, -0.05500005, 0.05444852, 
93.50111, -1.080062, 0.5900784, 0.039366, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05471087, 0.05457214, -0.05499996, 0.05444856, 
93.55111, -1.080062, 0.5900784, 0.03936588, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05474728, 0.05462883, -0.05499998, 0.0544486, 
93.60111, -1.080062, 0.5900784, 0.03936588, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05477757, 0.05467618, -0.05499997, 0.05444854, 
93.65112, -1.080062, 0.5900784, 0.03936576, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05480282, 0.05471577, -0.05500004, 0.05444855, 
93.70112, -1.080062, 0.5900784, 0.03936576, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05482377, 0.05474868, -0.055, 0.05444857, 
93.75112, -1.080062, 0.5900784, 0.03936576, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05484138, 0.05477607, -0.055, 0.05444847, 
93.80112, -1.080062, 0.5900784, 0.03936564, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05485605, 0.05479885, -0.055, 0.05444858, 
93.85113, -1.080062, 0.5900784, 0.03936564, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05486812, 0.054818, -0.05500003, 0.05444851, 
93.90113, -1.080062, 0.5900784, 0.03936564, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05487817, 0.05483382, -0.05500002, 0.05444857, 
93.95113, -1.080062, 0.5900784, 0.03936564, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05488678, 0.05484704, -0.05499996, 0.05444857, 
94.00114, -1.080062, 0.5900784, 0.03936564, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05489387, 0.05485802, -0.05500004, 0.05444857, 
94.05114, -1.080062, 0.5900784, 0.03936564, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05489968, 0.05486722, -0.055, 0.0544486, 
94.10114, -1.080062, 0.5900784, 0.03936564, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05490452, 0.05487487, -0.05500002, 0.05444857, 
94.15115, -1.080062, 0.5900784, 0.03936564, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05490858, 0.05488129, -0.05500004, 0.05444849, 
94.20115, -1.080062, 0.5900784, 0.03936564, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05491211, 0.05488659, -0.05500004, 0.05444849, 
94.25115, -1.080062, 0.5900784, 0.03936564, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05491484, 0.05489098, -0.055, 0.0544486, 
94.30116, -1.080062, 0.5900784, 0.03936564, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05491723, 0.05489465, -0.05500002, 0.05444857, 
94.35116, -1.080062, 0.5900784, 0.03936564, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05491916, 0.05489781, -0.05499995, 0.05444857, 
94.40116, -1.080062, 0.5900784, 0.03936564, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05492073, 0.05490034, -0.05500004, 0.05444849, 
94.45116, -1.080062, 0.5900784, 0.03936552, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05492224, 0.05490243, -0.055, 0.0544486, 
94.50117, -1.080062, 0.5900784, 0.03936552, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05492334, 0.0549042, -0.05500002, 0.05444857, 
94.55117, -1.080062, 0.5900784, 0.03936552, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.0549243, 0.05490574, -0.05500001, 0.05444857, 
94.60117, -1.080062, 0.5900784, 0.03936564, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05492498, 0.05490698, -0.05500004, 0.05444849, 
94.65118, -1.080062, 0.5900784, 0.03936552, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05492575, 0.05490799, -0.055, 0.0544486, 
94.70118, -1.080062, 0.5900784, 0.03936552, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05492619, 0.05490894, -0.05500004, 0.05444857, 
94.75118, -1.080062, 0.5900784, 0.03936552, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.0549267, 0.05490961, -0.05500002, 0.05444857, 
94.80119, -1.080062, 0.5900784, 0.03936552, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05492707, 0.05491021, -0.05500004, 0.05444849, 
94.85119, -1.080062, 0.5900784, 0.03936552, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05492749, 0.05491067, -0.055, 0.0544486, 
94.90119, -1.080062, 0.5900784, 0.03936552, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05492773, 0.05491101, -0.05500002, 0.05444857, 
94.95119, -1.080062, 0.5900784, 0.03936552, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05492787, 0.05491146, -0.05499995, 0.05444857, 
95.0012, -1.080062, 0.5900784, 0.03936552, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05492806, 0.05491169, -0.05500004, 0.05444849, 
95.0512, -1.080062, 0.5900784, 0.03936552, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05492833, 0.05491192, -0.055, 0.0544486, 
95.1012, -1.080062, 0.5900784, 0.03936552, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05492838, 0.05491216, -0.05500002, 0.05444857, 
95.15121, -1.080062, 0.5900784, 0.03936552, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05492846, 0.05491234, -0.05500002, 0.05444857, 
95.20121, -1.080062, 0.5900784, 0.03936552, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.0549286, 0.05491244, -0.05500004, 0.05444849, 
95.25121, -1.080062, 0.5900784, 0.03936552, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05492869, 0.05491252, -0.055, 0.0544486, 
95.30122, -1.080062, 0.5900784, 0.03936552, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05492875, 0.05491267, -0.05500003, 0.05444857, 
95.35122, -1.080062, 0.5900784, 0.03936552, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05492875, 0.05491281, -0.055, 0.05444854, 
95.40122, -1.080062, 0.5900784, 0.03936552, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05492882, 0.05491284, -0.055, 0.0544486, 
95.45123, -1.080062, 0.5900784, 0.03936552, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05492886, 0.05491288, -0.055, 0.05444859, 
95.50123, -1.080062, 0.5900784, 0.03936552, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05492886, 0.05491289, -0.05500004, 0.05444855, 
95.55123, -1.080062, 0.5900784, 0.03936552, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05492892, 0.05491295, -0.05500002, 0.05444857, 
95.60123, -1.080062, 0.5900784, 0.03936552, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.0549289, 0.05491306, -0.05500004, 0.05444849, 
95.65124, -1.080062, 0.5900784, 0.03936552, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.0549289, 0.05491303, -0.05500004, 0.05444849, 
95.70124, -1.080062, 0.5900784, 0.03936552, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05492904, 0.05491299, -0.055, 0.0544486, 
95.75124, -1.080062, 0.5900784, 0.03936552, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05492895, 0.05491311, -0.05500002, 0.05444857, 
95.80125, -1.080062, 0.5900784, 0.03936552, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05492895, 0.05491308, -0.055, 0.05444854, 
95.85125, -1.080062, 0.5900784, 0.03936552, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05492898, 0.05491308, -0.05499995, 0.05444857, 
95.90125, -1.080062, 0.5900784, 0.03936552, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05492901, 0.05491307, -0.055, 0.0544486, 
95.95126, -1.080062, 0.5900784, 0.03936552, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05492894, 0.0549131, -0.05500002, 0.05444857, 
96.00126, -1.080062, 0.5900784, 0.03936552, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05492895, 0.05491316, -0.05500001, 0.05444857, 
96.05126, -1.080062, 0.5900784, 0.03936552, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05492895, 0.05491316, -0.05500004, 0.05444849, 
96.10126, -1.080062, 0.5900784, 0.03936552, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05492901, 0.05491314, -0.055, 0.0544486, 
96.15127, -1.080062, 0.5900784, 0.03936552, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05492891, 0.05491317, -0.05500003, 0.05444857, 
96.20127, -1.080062, 0.5900784, 0.03936552, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05492895, 0.05491313, -0.05499996, 0.05444855, 
96.25127, -1.080062, 0.5900784, 0.03936552, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05492901, 0.05491313, -0.05499995, 0.05444857, 
96.30128, -1.080062, 0.5900784, 0.03936552, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05492903, 0.05491313, -0.055, 0.0544486, 
96.35128, -1.080062, 0.5900784, 0.03936552, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05492903, 0.05491308, -0.05500002, 0.05444851, 
96.40128, -1.080062, 0.5900784, 0.03936647, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.054929, 0.05491313, -0.05500002, 0.05444857, 
96.45129, -1.080062, 0.5900784, 0.03936731, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05492906, 0.05491316, -0.05500004, 0.05444854, 
96.50129, -1.080062, 0.5900784, 0.03936802, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05492907, 0.05491312, -0.055, 0.0544486, 
96.55129, -1.080062, 0.5900784, 0.03936862, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05492907, 0.05491312, -0.05500004, 0.05444855, 
96.6013, -1.080062, 0.5900784, 0.0393691, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05492903, 0.05491313, -0.05499997, 0.05444855, 
96.6513, -1.080062, 0.5900784, 0.03936945, 2.109929, 0.7831991, -0.7883652, 0.1493124, 0.001710423, -0.05492907, 0.05491313, -0.05500004, 0.05444849, 
