Timestamp, lowerLink1, lowerLink2, lowerLink3, lowerLink4, upperLink1, upperLink2, upperLink3, upperLink4, gripLowerR, gripLowerL, gripUpperR, gripUpperL,
1.899999,-0.9090,1.1028,0.1492,-0.4157,0.8380,-1.0126,0.1500,0.2398,-0.0550,0.0550,-0.0550,0.0516, 
1.924999,-0.9103,1.1126,0.1492,-0.4270,0.8380,-1.0168,0.1500,0.2436,-0.0550,0.0550,-0.0550,0.0515, 
1.949999,-0.9226,1.1307,0.1492,-0.4528,0.8418,-1.0241,0.1500,0.2516,-0.0550,0.0550,-0.0550,0.0514, 
1.974999,-0.9296,1.1475,0.1491,-0.4746,0.8435,-1.0307,0.1500,0.2583,-0.0550,0.0550,-0.0550,0.0513, 
1.999999,-0.9336,1.1625,0.1491,-0.4928,0.8442,-1.0365,0.1500,0.2639,-0.0550,0.0550,-0.0550,0.0512, 
2.024999,-0.9359,1.1754,0.1491,-0.5080,0.8445,-1.0415,0.1500,0.2685,-0.0550,0.0550,-0.0550,0.0511, 
2.049999,-0.9373,1.1864,0.1491,-0.5207,0.8445,-1.0457,0.1500,0.2723,-0.0550,0.0550,-0.0550,0.0510, 
2.074999,-0.9487,1.2047,0.1491,-0.5461,0.8483,-1.0530,0.1500,0.2804,-0.0550,0.0550,-0.0550,0.0509, 
2.099999,-0.9552,1.2215,0.1491,-0.5676,0.8499,-1.0596,0.1500,0.2871,-0.0550,0.0550,-0.0550,0.0508, 
2.124999,-0.9588,1.2363,0.1491,-0.5856,0.8507,-1.0653,0.1500,0.2927,-0.0550,0.0550,-0.0550,0.0507, 
2.149999,-0.9610,1.2491,0.1491,-0.6006,0.8510,-1.0703,0.1500,0.2973,-0.0550,0.0550,-0.0550,0.0506, 
2.174999,-0.9623,1.2600,0.1491,-0.6131,0.8511,-1.0745,0.1500,0.3012,-0.0550,0.0550,-0.0550,0.0505, 
2.199999,-0.9728,1.2773,0.1491,-0.6370,0.8548,-1.0818,0.1500,0.3092,-0.0550,0.0550,-0.0550,0.0504, 
2.224999,-0.9786,1.2932,0.1491,-0.6572,0.8564,-1.0885,0.1500,0.3159,-0.0550,0.0550,-0.0550,0.0503, 
2.25,-0.9819,1.3072,0.1491,-0.6741,0.8572,-1.0943,0.1500,0.3214,-0.0550,0.0550,-0.0550,0.0502, 
2.275,-0.9838,1.3193,0.1491,-0.6882,0.8575,-1.0994,0.1500,0.3260,-0.0550,0.0550,-0.0550,0.0501, 
2.3,-0.9850,1.3295,0.1491,-0.7000,0.8575,-1.1036,0.1500,0.3298,-0.0550,0.0550,-0.0550,0.0500, 
2.325,-0.9946,1.3458,0.1491,-0.7223,0.8611,-1.1109,0.1500,0.3378,-0.0550,0.0550,-0.0550,0.0499, 
2.35,-1.0000,1.3606,0.1491,-0.7410,0.8628,-1.1176,0.1500,0.3445,-0.0550,0.0550,-0.0550,0.0498, 
2.375,-1.0030,1.3737,0.1491,-0.7567,0.8635,-1.1234,0.1500,0.3501,-0.0550,0.0550,-0.0550,0.0497, 
2.4,-1.0048,1.3849,0.1491,-0.7698,0.8639,-1.1283,0.1500,0.3547,-0.0550,0.0550,-0.0550,0.0496, 
2.425,-1.0059,1.3944,0.1491,-0.7808,0.8639,-1.1325,0.1500,0.3586,-0.0550,0.0550,-0.0550,0.0495, 
2.45,-1.0136,1.4084,0.1491,-0.7997,0.8675,-1.1398,0.1500,0.3666,-0.0550,0.0550,-0.0550,0.0494, 
2.475,-1.0178,1.4211,0.1491,-0.8156,0.8691,-1.1464,0.1500,0.3733,-0.0550,0.0550,-0.0550,0.0493, 
2.5,-1.0202,1.4322,0.1491,-0.8289,0.8699,-1.1521,0.1500,0.3790,-0.0550,0.0550,-0.0550,0.0493, 
2.525001,-1.0216,1.4417,0.1491,-0.8400,0.8703,-1.1569,0.1500,0.3837,-0.0550,0.0550,-0.0550,0.0492, 
