Timestamp, lowerLink1, lowerLink2, lowerLink3, lowerLink4, upperLink1, upperLink2, upperLink3, upperLink4, gripLowerR, gripLowerL, gripUpperR, gripUpperL,
14.20002,-1.0714,0.5883,0.069,-2.109771,0.9303,-1.4632,0.149,0.2983291,-0.0300,0.0160,-0.0304,0.0157, 
14.30002,-1.0708,0.5905,0.044,-2.109806,0.9288,-1.4526,0.149,0.2681873,-0.0301,0.0159,-0.0304,0.0156, 
14.40002,-1.0837,0.5911,0.029,-2.109754,0.9111,-1.4469,0.150,0.2382898,-0.0298,0.0162,-0.0304,0.0156, 
14.50002,-1.0835,0.5883,0.019,-2.109824,0.9086,-1.4390,0.149,0.2084098,-0.0299,0.0161,-0.0303,0.0157, 
14.60002,-1.0778,0.5894,0.014,-2.109824,0.9140,-1.4287,0.149,0.1782679,-0.0299,0.0161,-0.0304,0.0156, 
14.70002,-1.0884,0.5943,0.017,-2.115548,0.8944,-1.4172,0.149,0.1487719,-0.0415,0.0055,-0.0302,0.0158, 
14.80002,-1.1102,0.5888,0.013,-2.124973,0.9058,-1.4151,0.149,0.1198692,-0.0505,0.0055,-0.0299,0.0161, 
14.90002,-1.1115,0.5804,0.011,-2.117451,0.9104,-1.4034,0.149,0.0895703,-0.0550,0.0055,-0.0300,0.0160, 
15.00002,-1.0974,0.5851,0.010,-2.113663,0.9114,-1.3894,0.149,0.05918412,-0.0425,0.0108,-0.0301,0.0159, 
15.10002,-1.1161,0.5856,0.013,-2.119563,0.8908,-1.3831,0.149,0.02963569,-0.0501,0.0055,-0.0299,0.0161, 
15.20002,-1.1335,0.5796,0.012,-2.126369,0.8998,-1.3778,0.149,0.0006981317,-0.0550,0.0055,-0.0296,0.0164, 
15.30002,-1.1134,0.5762,0.012,-2.118324,0.9028,-1.3692,0.149,-0.03059562,-0.0429,0.0104,-0.0301,0.0160, 
15.40002,-1.0978,0.5824,0.011,-2.114082,0.9035,-1.3557,0.149,-0.0609818,-0.0365,0.0132,-0.0302,0.0159, 
15.50002,-1.1036,0.5843,0.021,-2.116194,0.8818,-1.3487,0.150,-0.0922232,-0.0307,0.0187,-0.0305,0.0155, 
15.60002,-1.1337,0.5813,0.018,-2.123699,0.8791,-1.3435,0.150,-0.1194154,-0.0550,0.0055,-0.0297,0.0164, 
15.70002,-1.1223,0.5827,0.014,-2.116927,0.8744,-1.3309,0.150,-0.1503078,-0.0426,0.0107,-0.0299,0.0161, 
15.80002,-1.1165,0.5854,0.013,-2.113786,0.8655,-1.3212,0.150,-0.1815142,-0.0366,0.0131,-0.0303,0.0158, 
15.90002,-1.1136,0.5884,0.014,-2.117137,0.8577,-1.3119,0.150,-0.2111674,-0.0339,0.0088,-0.0301,0.0159, 
16.00002,-1.1128,0.5822,0.014,-2.116299,0.8582,-1.3096,0.149,-0.2404191,-0.0492,0.0176,-0.0299,0.0161, 
16.10003,-1.1131,0.5783,0.012,-2.1141,0.8617,-1.3006,0.149,-0.270526,-0.0481,0.0072,-0.0300,0.0161, 
16.20003,-1.1042,0.5840,0.011,-2.112023,0.8617,-1.2857,0.149,-0.3004759,-0.0517,0.0309,-0.0299,0.0161, 
16.30003,-1.1150,0.5818,0.010,-2.115793,0.8525,-1.2808,0.149,-0.3294483,-0.0550,0.0201,-0.0296,0.0164, 
16.40003,-1.1049,0.5835,0.010,-2.112669,0.8558,-1.2721,0.150,-0.3604454,-0.0549,0.0376,-0.0298,0.0162, 
16.50003,-1.0950,0.5868,0.012,-2.111238,0.8509,-1.2602,0.150,-0.390849,-0.0550,0.0312,-0.0300,0.0160, 
16.60003,-1.0979,0.5859,0.013,-2.113314,0.8449,-1.2538,0.150,-0.4199786,-0.0550,0.0373,-0.0298,0.0163, 
16.70003,-1.1015,0.5878,0.015,-2.116648,0.8438,-1.2436,0.150,-0.4497364,-0.0548,0.0370,-0.0297,0.0163, 
16.80003,-1.0929,0.5910,0.011,-2.115165,0.8427,-1.2360,0.149,-0.4804717,-0.0550,0.0304,-0.0298,0.0162, 
16.90003,-1.1030,0.5865,0.011,-2.115426,0.8396,-1.2310,0.149,-0.5099852,-0.0550,0.0303,-0.0297,0.0163, 
17.00003,-1.1096,0.5834,0.010,-2.114239,0.8380,-1.2226,0.149,-0.5401096,-0.0550,0.0282,-0.0298,0.0162, 
17.10003,-1.0989,0.5865,0.010,-2.11218,0.8406,-1.2092,0.149,-0.5706005,-0.0550,0.0414,-0.0300,0.0160, 
17.20003,-1.1113,0.5898,0.013,-2.119441,0.8221,-1.2017,0.149,-0.5999918,-0.0550,0.0343,-0.0298,0.0162, 
17.30003,-1.1336,0.5834,0.011,-2.128726,0.8267,-1.1981,0.149,-0.6278647,-0.0550,0.0207,-0.0295,0.0166, 
17.40003,-1.1172,0.5828,0.014,-2.123472,0.8337,-1.1845,0.149,-0.6585651,-0.0550,0.0289,-0.0296,0.0164, 
17.50003,-1.1339,0.5756,0.011,-2.126282,0.8337,-1.1798,0.149,-0.6872234,-0.0550,0.0254,-0.0294,0.0166, 
17.60003,-1.1130,0.5783,0.011,-2.119074,0.8325,-1.1654,0.150,-0.7183601,-0.0538,0.0277,-0.0296,0.0164, 
17.70003,-1.1067,0.5789,0.016,-2.117329,0.8275,-1.1581,0.150,-0.7498981,-0.0439,0.0392,-0.0298,0.0162, 
17.80003,-1.1129,0.5749,0.010,-2.115741,0.8238,-1.1539,0.150,-0.7787833,-0.0159,0.0388,-0.0297,0.0163, 
17.90003,-1.0917,0.5797,0.023,-2.108602,0.8220,-1.1395,0.150,-0.8100771,-0.0337,0.0442,-0.0300,0.0160, 
18.00003,-1.0930,0.5845,0.044,-2.109754,0.8147,-1.1332,0.150,-0.8422261,-0.0444,0.0495,-0.0301,0.0159, 
18.10003,-1.0934,0.5842,0.066,-2.109806,0.8065,-1.1271,0.149,-0.8711637,-0.0497,0.0521,-0.0301,0.0159, 
