Timestamp, lowerLink1, lowerLink2, lowerLink3, lowerLink4, upperLink1, upperLink2, upperLink3, upperLink4, gripLowerR, gripLowerL, gripUpperR, gripUpperL,
46.44958,-1.0804,0.5901,0.1491,2.1101,1.5524,-1.4566,0.0201,-0.1719,-0.0550,0.0550,-0.0311,-0.0153, 
46.49958,-1.0804,0.5901,0.1492,2.1101,1.5524,-1.4566,0.0201,-0.1719,-0.0550,0.0550,-0.0311,-0.0153, 
46.54958,-1.0804,0.5901,0.1492,2.1101,1.5524,-1.4566,0.0201,-0.1719,-0.0550,0.0550,-0.0311,-0.0153, 
46.59958,-1.0804,0.5901,0.1492,2.1101,1.5524,-1.4566,0.0201,-0.1719,-0.0550,0.0550,-0.0311,-0.0153, 
46.64957,-1.0804,0.5901,0.1492,2.1101,1.5524,-1.4566,0.0201,-0.1719,-0.0550,0.0550,-0.0311,-0.0153, 
46.69957,-1.0804,0.5901,0.1492,2.1101,1.5524,-1.4566,0.0201,-0.1719,-0.0550,0.0550,-0.0326,-0.0176, 
46.74957,-1.0804,0.5901,0.1492,2.1101,1.5524,-1.4566,0.0201,-0.1719,-0.0550,0.0550,-0.0338,-0.0196, 
46.79957,-1.0804,0.5901,0.1492,2.1101,1.5524,-1.4566,0.0201,-0.1719,-0.0550,0.0550,-0.0348,-0.0212, 
46.84957,-1.0804,0.5901,0.1492,2.1101,1.5524,-1.4566,0.0201,-0.1719,-0.0550,0.0550,-0.0356,-0.0225, 
46.89957,-1.0804,0.5901,0.1492,2.1101,1.5524,-1.4566,0.0201,-0.1719,-0.0550,0.0550,-0.0363,-0.0236, 
46.94957,-1.0803,0.5900,0.1492,2.1100,1.5525,-1.4566,0.0201,-0.1719,-0.0550,0.0550,-0.0384,-0.0269, 
46.99957,-1.0801,0.5900,0.1492,2.1100,1.5526,-1.4567,0.0202,-0.1719,-0.0550,0.0550,-0.0401,-0.0296, 
47.04957,-1.0802,0.5900,0.1492,2.1100,1.5525,-1.4567,0.0202,-0.1719,-0.0550,0.0550,-0.0415,-0.0318, 
47.09957,-1.0802,0.5900,0.1492,2.1100,1.5525,-1.4567,0.0202,-0.1719,-0.0550,0.0550,-0.0427,-0.0337, 
47.14957,-1.0802,0.5900,0.1492,2.1100,1.5525,-1.4566,0.0202,-0.1719,-0.0550,0.0550,-0.0437,-0.0353, 
47.19957,-1.0802,0.5901,0.1492,2.1100,1.5525,-1.4566,0.0202,-0.1719,-0.0550,0.0550,-0.0457,-0.0385, 
47.24957,-1.0802,0.5901,0.1492,2.1100,1.5525,-1.4566,0.0202,-0.1719,-0.0550,0.0550,-0.0474,-0.0411, 
47.29956,-1.0803,0.5901,0.1492,2.1100,1.5525,-1.4566,0.0202,-0.1719,-0.0550,0.0550,-0.0487,-0.0433, 
47.34956,-1.0803,0.5901,0.1492,2.1101,1.5525,-1.4566,0.0202,-0.1719,-0.0550,0.0550,-0.0499,-0.0451, 
47.39956,-1.0803,0.5901,0.1492,2.1101,1.5525,-1.4566,0.0202,-0.1719,-0.0550,0.0550,-0.0509,-0.0466, 
47.44956,-1.0803,0.5901,0.1492,2.1101,1.5525,-1.4566,0.0202,-0.1719,-0.0550,0.0550,-0.0517,-0.0479, 
47.49956,-1.0803,0.5901,0.1492,2.1101,1.5525,-1.4566,0.0202,-0.1719,-0.0550,0.0550,-0.0523,-0.0489, 
47.54956,-1.0803,0.5901,0.1492,2.1101,1.5525,-1.4566,0.0202,-0.1719,-0.0550,0.0550,-0.0529,-0.0498, 
47.59956,-1.0803,0.5901,0.1492,2.1101,1.5525,-1.4566,0.0202,-0.1719,-0.0550,0.0550,-0.0534,-0.0505, 
47.64956,-1.0803,0.5901,0.1492,2.1101,1.5525,-1.4566,0.0202,-0.1719,-0.0550,0.0550,-0.0537,-0.0512, 
47.69956,-1.0803,0.5901,0.1492,2.1101,1.5524,-1.4566,0.0202,-0.1719,-0.0550,0.0550,-0.0541,-0.0517, 
47.74956,-1.0803,0.5901,0.1492,2.1101,1.5524,-1.4566,0.0202,-0.1719,-0.0550,0.0550,-0.0543,-0.0521, 
47.79956,-1.0803,0.5901,0.1492,2.1101,1.5524,-1.4566,0.0202,-0.1719,-0.0550,0.0550,-0.0546,-0.0524, 
47.84956,-1.0803,0.5901,0.1492,2.1101,1.5524,-1.4566,0.0202,-0.1719,-0.0550,0.0550,-0.0548,-0.0527, 
47.89956,-1.0804,0.5901,0.1492,2.1101,1.5524,-1.4566,0.0202,-0.1719,-0.0550,0.0550,-0.0549,-0.0530, 
47.94955,-1.0804,0.5901,0.1492,2.1101,1.5524,-1.4566,0.0202,-0.1719,-0.0550,0.0550,-0.0550,-0.0532, 
47.99955,-1.0804,0.5901,0.1492,2.1101,1.5524,-1.4566,0.0202,-0.1719,-0.0550,0.0550,-0.0550,-0.0534, 
48.04955,-1.0804,0.5901,0.1492,2.1101,1.5524,-1.4566,0.0202,-0.1719,-0.0550,0.0550,-0.0550,-0.0535, 
48.09955,-1.0804,0.5901,0.1492,2.1101,1.5524,-1.4566,0.0202,-0.1719,-0.0550,0.0550,-0.0550,-0.0536, 
48.14955,-1.0804,0.5901,0.1492,2.1101,1.5524,-1.4566,0.0202,-0.1719,-0.0550,0.0550,-0.0550,-0.0537, 
48.19955,-1.0804,0.5901,0.1492,2.1101,1.5524,-1.4566,0.0202,-0.1719,-0.0550,0.0550,-0.0550,-0.0538, 
48.24955,-1.0804,0.5901,0.1492,2.1101,1.5524,-1.4566,0.0202,-0.1719,-0.0550,0.0550,-0.0550,-0.0539, 
48.29955,-1.0804,0.5901,0.1492,2.1101,1.5524,-1.4566,0.0202,-0.1719,-0.0550,0.0550,-0.0550,-0.0539, 
48.34955,-1.0804,0.5901,0.1492,2.1101,1.5524,-1.4566,0.0202,-0.1719,-0.0550,0.0550,-0.0550,-0.0540, 
48.39955,-1.0804,0.5901,0.1492,2.1101,1.5524,-1.4566,0.0202,-0.1719,-0.0550,0.0550,-0.0550,-0.0540, 
48.44955,-1.0804,0.5901,0.1492,2.1101,1.5524,-1.4566,0.0202,-0.1719,-0.0550,0.0550,-0.0550,-0.0540, 
48.49955,-1.0804,0.5901,0.1492,2.1101,1.5524,-1.4566,0.0202,-0.1719,-0.0550,0.0550,-0.0550,-0.0541, 
48.54955,-1.0804,0.5901,0.1492,2.1101,1.5524,-1.4566,0.0202,-0.1719,-0.0550,0.0550,-0.0550,-0.0541, 
48.59954,-1.0804,0.5901,0.1492,2.1101,1.5524,-1.4566,0.0202,-0.1719,-0.0550,0.0550,-0.0550,-0.0541, 
48.64954,-1.0804,0.5901,0.1492,2.1101,1.5524,-1.4566,0.0202,-0.1719,-0.0550,0.0550,-0.0550,-0.0541, 
48.69954,-1.0804,0.5901,0.1492,2.1101,1.5524,-1.4566,0.0202,-0.1719,-0.0550,0.0550,-0.0550,-0.0541, 
48.74954,-1.0804,0.5901,0.1492,2.1100,1.5524,-1.4566,0.0202,-0.1719,-0.0550,0.0550,-0.0550,-0.0542, 
48.79954,-1.0804,0.5901,0.1492,2.1100,1.5524,-1.4566,0.0202,-0.1719,-0.0550,0.0550,-0.0550,-0.0542, 
48.84954,-1.0804,0.5901,0.1492,2.1100,1.5524,-1.4566,0.0202,-0.1719,-0.0550,0.0550,-0.0550,-0.0542, 
48.89954,-1.0804,0.5901,0.1492,2.1100,1.5524,-1.4566,0.0202,-0.1719,-0.0550,0.0550,-0.0550,-0.0542, 
48.94954,-1.0787,0.5911,0.1492,2.1047,1.5523,-1.4566,0.0202,-0.1719,-0.0550,0.0550,-0.0550,-0.0542, 
48.99954,-1.0776,0.5917,0.1492,2.1002,1.5523,-1.4566,0.0202,-0.1719,-0.0550,0.0550,-0.0550,-0.0542, 
49.04954,-1.0770,0.5921,0.1492,2.0965,1.5523,-1.4566,0.0202,-0.1719,-0.0550,0.0550,-0.0550,-0.0542, 
49.09954,-1.0766,0.5923,0.1492,2.0934,1.5523,-1.4566,0.0202,-0.1719,-0.0550,0.0550,-0.0550,-0.0542, 
49.14954,-1.0763,0.5925,0.1492,2.0908,1.5523,-1.4565,0.0202,-0.1719,-0.0550,0.0550,-0.0550,-0.0542, 
49.19954,-1.0744,0.5936,0.1492,2.0833,1.5522,-1.4565,0.0202,-0.1719,-0.0550,0.0550,-0.0550,-0.0542, 
49.24953,-1.0732,0.5943,0.1492,2.0770,1.5522,-1.4565,0.0202,-0.1719,-0.0550,0.0550,-0.0550,-0.0542, 
49.29953,-1.0725,0.5948,0.1492,2.0718,1.5522,-1.4564,0.0202,-0.1719,-0.0550,0.0550,-0.0550,-0.0542, 
49.34953,-1.0720,0.5951,0.1492,2.0674,1.5522,-1.4564,0.0202,-0.1719,-0.0550,0.0550,-0.0550,-0.0542, 
49.39953,-1.0717,0.5953,0.1492,2.0637,1.5522,-1.4564,0.0201,-0.1720,-0.0550,0.0550,-0.0550,-0.0542, 
49.44953,-1.0698,0.5964,0.1492,2.0554,1.5522,-1.4563,0.0201,-0.1720,-0.0550,0.0550,-0.0550,-0.0542, 
49.49953,-1.0686,0.5972,0.1492,2.0484,1.5522,-1.4563,0.0201,-0.1720,-0.0550,0.0550,-0.0550,-0.0542, 
49.54953,-1.0678,0.5977,0.1492,2.0425,1.5522,-1.4562,0.0201,-0.1720,-0.0550,0.0550,-0.0550,-0.0542, 
49.59953,-1.0674,0.5980,0.1492,2.0377,1.5522,-1.4562,0.0201,-0.1720,-0.0550,0.0550,-0.0550,-0.0542, 
49.64953,-1.0670,0.5982,0.1492,2.0336,1.5522,-1.4561,0.0201,-0.1720,-0.0550,0.0550,-0.0550,-0.0542, 
49.69953,-1.0652,0.5993,0.1492,2.0249,1.5521,-1.4561,0.0201,-0.1720,-0.0550,0.0550,-0.0550,-0.0542, 
49.74953,-1.0640,0.6001,0.1492,2.0176,1.5522,-1.4560,0.0201,-0.1720,-0.0550,0.0550,-0.0550,-0.0542, 
49.79953,-1.0632,0.6006,0.1492,2.0115,1.5522,-1.4560,0.0201,-0.1720,-0.0550,0.0550,-0.0550,-0.0543, 
49.84953,-1.0627,0.6009,0.1492,2.0064,1.5522,-1.4559,0.0201,-0.1720,-0.0550,0.0550,-0.0550,-0.0543, 
49.89952,-1.0624,0.6011,0.1492,2.0022,1.5522,-1.4558,0.0201,-0.1721,-0.0550,0.0550,-0.0550,-0.0543, 
49.94952,-1.0605,0.6022,0.1492,1.9933,1.5521,-1.4558,0.0200,-0.1721,-0.0550,0.0550,-0.0550,-0.0543, 
49.99952,-1.0593,0.6030,0.1492,1.9859,1.5521,-1.4557,0.0200,-0.1721,-0.0550,0.0550,-0.0550,-0.0543, 
50.04952,-1.0586,0.6035,0.1492,1.9797,1.5522,-1.4557,0.0200,-0.1721,-0.0550,0.0550,-0.0550,-0.0543, 
50.09952,-1.0581,0.6038,0.1492,1.9745,1.5522,-1.4556,0.0200,-0.1721,-0.0550,0.0550,-0.0550,-0.0543, 
50.14952,-1.0578,0.6040,0.1492,1.9702,1.5522,-1.4556,0.0200,-0.1721,-0.0550,0.0550,-0.0550,-0.0543, 
50.19952,-1.0559,0.6051,0.1492,1.9613,1.5521,-1.4555,0.0200,-0.1721,-0.0550,0.0550,-0.0550,-0.0543, 
50.24952,-1.0547,0.6059,0.1493,1.9539,1.5521,-1.4555,0.0200,-0.1721,-0.0550,0.0550,-0.0550,-0.0543, 
50.29952,-1.0539,0.6064,0.1492,1.9476,1.5521,-1.4554,0.0200,-0.1721,-0.0550,0.0550,-0.0550,-0.0543, 
50.34952,-1.0535,0.6067,0.1492,1.9424,1.5522,-1.4554,0.0200,-0.1721,-0.0550,0.0550,-0.0550,-0.0543, 
50.39952,-1.0531,0.6069,0.1492,1.9381,1.5522,-1.4553,0.0199,-0.1722,-0.0550,0.0550,-0.0550,-0.0543, 
50.44952,-1.0503,0.6086,0.1493,1.9262,1.5521,-1.4553,0.0199,-0.1722,-0.0550,0.0550,-0.0550,-0.0543, 
50.49952,-1.0485,0.6097,0.1493,1.9162,1.5521,-1.4552,0.0199,-0.1722,-0.0550,0.0550,-0.0550,-0.0543, 
50.54951,-1.0474,0.6104,0.1493,1.9078,1.5521,-1.4551,0.0199,-0.1722,-0.0550,0.0550,-0.0550,-0.0543, 
50.59951,-1.0467,0.6108,0.1493,1.9008,1.5521,-1.4551,0.0199,-0.1722,-0.0550,0.0550,-0.0550,-0.0543, 
50.64951,-1.0462,0.6112,0.1493,1.8950,1.5521,-1.4550,0.0199,-0.1722,-0.0550,0.0550,-0.0550,-0.0543, 
50.69951,-1.0422,0.6136,0.1493,1.8784,1.5519,-1.4549,0.0199,-0.1722,-0.0550,0.0550,-0.0550,-0.0543, 
50.74951,-1.0397,0.6151,0.1493,1.8644,1.5519,-1.4548,0.0199,-0.1722,-0.0550,0.0550,-0.0550,-0.0543, 
50.79951,-1.0381,0.6161,0.1493,1.8527,1.5520,-1.4547,0.0198,-0.1722,-0.0550,0.0550,-0.0550,-0.0543, 
50.84951,-1.0371,0.6168,0.1493,1.8430,1.5520,-1.4546,0.0198,-0.1723,-0.0550,0.0550,-0.0550,-0.0543, 
50.89951,-1.0364,0.6173,0.1493,1.8349,1.5520,-1.4546,0.0198,-0.1723,-0.0550,0.0550,-0.0550,-0.0544, 
50.94951,-1.0322,0.6197,0.1493,1.8163,1.5518,-1.4545,0.0198,-0.1723,-0.0550,0.0550,-0.0550,-0.0544, 
50.99951,-1.0296,0.6214,0.1493,1.8007,1.5519,-1.4543,0.0198,-0.1723,-0.0550,0.0550,-0.0550,-0.0544, 
51.04951,-1.0279,0.6224,0.1493,1.7877,1.5519,-1.4542,0.0197,-0.1724,-0.0550,0.0550,-0.0550,-0.0544, 
51.09951,-1.0269,0.6231,0.1493,1.7769,1.5519,-1.4541,0.0197,-0.1724,-0.0550,0.0550,-0.0550,-0.0544, 
51.14951,-1.0262,0.6236,0.1493,1.7678,1.5520,-1.4540,0.0197,-0.1724,-0.0550,0.0550,-0.0550,-0.0544, 
51.1995,-1.0213,0.6265,0.1493,1.7465,1.5518,-1.4539,0.0197,-0.1724,-0.0550,0.0550,-0.0550,-0.0544, 
51.2495,-1.0183,0.6284,0.1493,1.7285,1.5518,-1.4538,0.0197,-0.1724,-0.0550,0.0550,-0.0550,-0.0544, 
51.2995,-1.0163,0.6296,0.1493,1.7135,1.5518,-1.4537,0.0196,-0.1725,-0.0550,0.0550,-0.0550,-0.0544, 
51.3495,-1.0151,0.6304,0.1493,1.7010,1.5518,-1.4535,0.0196,-0.1725,-0.0550,0.0550,-0.0550,-0.0544, 
51.3995,-1.0143,0.6310,0.1493,1.6906,1.5519,-1.4534,0.0196,-0.1725,-0.0550,0.0550,-0.0550,-0.0544, 
51.4495,-1.0089,0.6343,0.1493,1.6661,1.5517,-1.4533,0.0235,-0.1726,-0.0550,0.0550,-0.0550,-0.0545, 
51.4995,-1.0053,0.6364,0.1493,1.6456,1.5517,-1.4532,0.0271,-0.1726,-0.0550,0.0550,-0.0550,-0.0545, 
51.5495,-1.0031,0.6378,0.1493,1.6285,1.5517,-1.4530,0.0300,-0.1726,-0.0550,0.0550,-0.0550,-0.0545, 
51.5995,-1.0018,0.6387,0.1493,1.6142,1.5518,-1.4529,0.0325,-0.1727,-0.0550,0.0550,-0.0550,-0.0545, 
51.6495,-1.0009,0.6394,0.1493,1.6023,1.5518,-1.4527,0.0346,-0.1727,-0.0550,0.0550,-0.0550,-0.0545, 
51.6995,-0.9950,0.6429,0.1493,1.5757,1.5516,-1.4526,0.0402,-0.1727,-0.0550,0.0550,-0.0550,-0.0545, 
51.7495,-0.9913,0.6452,0.1493,1.5533,1.5517,-1.4524,0.0452,-0.1728,-0.0550,0.0550,-0.0550,-0.0545, 
51.7995,-0.9889,0.6467,0.1493,1.5347,1.5517,-1.4523,0.0493,-0.1728,-0.0550,0.0550,-0.0550,-0.0545, 
51.84949,-0.9875,0.6477,0.1493,1.5191,1.5518,-1.4521,0.0528,-0.1729,-0.0550,0.0550,-0.0550,-0.0545, 
51.89949,-0.9865,0.6484,0.1493,1.5061,1.5518,-1.4520,0.0557,-0.1729,-0.0550,0.0550,-0.0550,-0.0546, 
51.94949,-0.9800,0.6523,0.1493,1.4766,1.5516,-1.4519,0.0620,-0.1729,-0.0550,0.0550,-0.0550,-0.0546, 
51.99949,-0.9758,0.6549,0.1493,1.4517,1.5516,-1.4517,0.0675,-0.1730,-0.0550,0.0550,-0.0550,-0.0546, 
52.04949,-0.9732,0.6565,0.1493,1.4310,1.5517,-1.4515,0.0722,-0.1730,-0.0550,0.0550,-0.0550,-0.0546, 
52.09949,-0.9715,0.6577,0.1493,1.4137,1.5518,-1.4513,0.0760,-0.1731,-0.0550,0.0550,-0.0550,-0.0546, 
52.14949,-0.9704,0.6584,0.1493,1.3993,1.5518,-1.4511,0.0792,-0.1731,-0.0550,0.0550,-0.0550,-0.0546, 
52.19949,-0.9635,0.6627,0.1493,1.3673,1.5516,-1.4510,0.0858,-0.1732,-0.0550,0.0550,-0.0550,-0.0546, 
52.24949,-0.9590,0.6654,0.1493,1.3404,1.5516,-1.4508,0.0916,-0.1732,-0.0550,0.0550,-0.0550,-0.0547, 
52.29949,-0.9562,0.6672,0.1493,1.3180,1.5517,-1.4506,0.0964,-0.1733,-0.0550,0.0550,-0.0550,-0.0547, 
52.34949,-0.9545,0.6684,0.1493,1.2993,1.5517,-1.4504,0.1004,-0.1733,-0.0550,0.0550,-0.0550,-0.0547, 
52.39949,-0.9533,0.6692,0.1493,1.2837,1.5518,-1.4502,0.1037,-0.1734,-0.0550,0.0550,-0.0550,-0.0547, 
52.44949,-0.9458,0.6737,0.1493,1.2494,1.5515,-1.4500,0.1104,-0.1734,-0.0550,0.0550,-0.0550,-0.0547, 
52.49949,-0.9410,0.6766,0.1493,1.2205,1.5516,-1.4498,0.1163,-0.1735,-0.0550,0.0550,-0.0550,-0.0547, 
52.54948,-0.9381,0.6786,0.1493,1.1965,1.5516,-1.4496,0.1211,-0.1736,-0.0550,0.0550,-0.0550,-0.0548, 
52.59948,-0.9362,0.6799,0.1493,1.1764,1.5517,-1.4493,0.1252,-0.1736,-0.0550,0.0550,-0.0550,-0.0548, 
52.64948,-0.9350,0.6807,0.1493,1.1596,1.5518,-1.4491,0.1286,-0.1737,-0.0550,0.0550,-0.0550,-0.0548, 
52.69948,-0.9341,0.6814,0.1493,1.1456,1.5519,-1.4490,0.1314,-0.1738,-0.0550,0.0550,-0.0550,-0.0548, 
52.74948,-0.9270,0.6858,0.1493,1.1129,1.5516,-1.4488,0.1342,-0.1738,-0.0550,0.0550,-0.0550,-0.0549, 
52.79948,-0.9224,0.6885,0.1493,1.0855,1.5517,-1.4486,0.1365,-0.1739,-0.0550,0.0550,-0.0550,-0.0549, 
52.84948,-0.9196,0.6903,0.1493,1.0626,1.5517,-1.4483,0.1385,-0.1739,-0.0550,0.0550,-0.0550,-0.0549, 
52.89948,-0.9178,0.6916,0.1493,1.0434,1.5518,-1.4481,0.1401,-0.1740,-0.0550,0.0550,-0.0549,-0.0549, 
52.94948,-0.9102,0.6962,0.1493,1.0070,1.5515,-1.4479,0.1415,-0.1741,-0.0550,0.0550,-0.0549,-0.0549, 
52.99948,-0.9054,0.6992,0.1493,0.9764,1.5516,-1.4476,0.1426,-0.1741,-0.0550,0.0550,-0.0549,-0.0550, 
53.04948,-0.9023,0.7011,0.1493,0.9509,1.5517,-1.4474,0.1435,-0.1742,-0.0550,0.0550,-0.0549,-0.0550, 
53.09948,-0.9004,0.7025,0.1493,0.9296,1.5517,-1.4471,0.1442,-0.1743,-0.0550,0.0550,-0.0548,-0.0550, 
53.14948,-0.8991,0.7034,0.1493,0.9118,1.5519,-1.4469,0.1448,-0.1744,-0.0550,0.0550,-0.0548,-0.0550, 
53.19947,-0.8925,0.7075,0.1493,0.8785,1.5516,-1.4467,0.1453,-0.1745,-0.0550,0.0550,-0.0548,-0.0550, 
53.24947,-0.8882,0.7101,0.1493,0.8506,1.5517,-1.4464,0.1458,-0.1745,-0.0550,0.0550,-0.0548,-0.0550, 
53.29947,-0.8856,0.7119,0.1493,0.8273,1.5518,-1.4462,0.1461,-0.1746,-0.0550,0.0550,-0.0547,-0.0550, 
53.34947,-0.8839,0.7130,0.1493,0.8078,1.5519,-1.4460,0.1464,-0.1747,-0.0550,0.0550,-0.0547,-0.0550, 
53.39947,-0.8828,0.7139,0.1493,0.7916,1.5520,-1.4458,0.1466,-0.1748,-0.0550,0.0550,-0.0547,-0.0550, 
53.44947,-0.8766,0.7177,0.1493,0.7606,1.5518,-1.4456,0.1468,-0.1748,-0.0550,0.0550,-0.0547,-0.0550, 
53.49947,-0.8726,0.7201,0.1493,0.7345,1.5518,-1.4453,0.1469,-0.1749,-0.0550,0.0550,-0.0546,-0.0550, 
53.54947,-0.8701,0.7218,0.1493,0.7128,1.5519,-1.4451,0.1470,-0.1750,-0.0550,0.0550,-0.0546,-0.0550, 
53.59947,-0.8685,0.7229,0.1493,0.6946,1.5520,-1.4449,0.1471,-0.1751,-0.0550,0.0550,-0.0546,-0.0550, 
53.64947,-0.8675,0.7236,0.1493,0.6795,1.5521,-1.4447,0.1472,-0.1752,-0.0550,0.0550,-0.0546,-0.0550, 
53.69947,-0.8620,0.7270,0.1493,0.6514,1.5519,-1.4445,0.1472,-0.1752,-0.0550,0.0550,-0.0545,-0.0550, 
53.74947,-0.8584,0.7292,0.1493,0.6279,1.5520,-1.4443,0.1472,-0.1753,-0.0550,0.0550,-0.0545,-0.0550, 
53.79947,-0.8563,0.7307,0.1493,0.6082,1.5521,-1.4441,0.1473,-0.1754,-0.0550,0.0550,-0.0545,-0.0550, 
53.84946,-0.8549,0.7316,0.1493,0.5918,1.5521,-1.4439,0.1473,-0.1755,-0.0550,0.0550,-0.0545,-0.0550, 
53.89946,-0.8540,0.7323,0.1493,0.5782,1.5522,-1.4437,0.1473,-0.1755,-0.0550,0.0550,-0.0544,-0.0550, 
53.94946,-0.8486,0.7356,0.1493,0.5516,1.5520,-1.4436,0.1473,-0.1756,-0.0550,0.0550,-0.0544,-0.0550, 
53.99946,-0.8452,0.7377,0.1493,0.5293,1.5521,-1.4434,0.1473,-0.1756,-0.0550,0.0550,-0.0544,-0.0550, 
54.04946,-0.8431,0.7391,0.1493,0.5107,1.5522,-1.4432,0.1473,-0.1757,-0.0550,0.0550,-0.0544,-0.0550, 
54.09946,-0.8417,0.7401,0.1493,0.4951,1.5523,-1.4430,0.1473,-0.1758,-0.0550,0.0550,-0.0543,-0.0550, 
54.14946,-0.8408,0.7407,0.1493,0.4822,1.5523,-1.4428,0.1472,-0.1759,-0.0550,0.0550,-0.0543,-0.0550, 
54.19946,-0.8403,0.7412,0.1493,0.4714,1.5525,-1.4427,0.1472,-0.1759,-0.0550,0.0550,-0.0543,-0.0550, 
54.24946,-0.8363,0.7436,0.1493,0.4511,1.5523,-1.4426,0.1472,-0.1760,-0.0550,0.0550,-0.0543,-0.0550, 
54.29946,-0.8338,0.7452,0.1493,0.4340,1.5524,-1.4424,0.1472,-0.1760,-0.0550,0.0550,-0.0543,-0.0550, 
54.34946,-0.8323,0.7462,0.1493,0.4198,1.5525,-1.4423,0.1472,-0.1761,-0.0550,0.0550,-0.0542,-0.0550, 
54.39946,-0.8313,0.7469,0.1493,0.4079,1.5525,-1.4421,0.1472,-0.1761,-0.0550,0.0550,-0.0542,-0.0550, 
54.44946,-0.8271,0.7495,0.1493,0.3867,1.5524,-1.4420,0.1471,-0.1762,-0.0550,0.0550,-0.0542,-0.0550, 
54.49945,-0.8245,0.7511,0.1493,0.3689,1.5524,-1.4418,0.1471,-0.1762,-0.0550,0.0550,-0.0542,-0.0550, 
54.54945,-0.8228,0.7522,0.1493,0.3540,1.5525,-1.4417,0.1471,-0.1763,-0.0550,0.0550,-0.0542,-0.0550, 
54.59945,-0.8218,0.7530,0.1493,0.3416,1.5525,-1.4416,0.1471,-0.1764,-0.0550,0.0550,-0.0541,-0.0550, 
54.64945,-0.8211,0.7535,0.1493,0.3313,1.5526,-1.4414,0.1470,-0.1764,-0.0550,0.0550,-0.0541,-0.0550, 
54.69945,-0.8171,0.7560,0.1493,0.3114,1.5525,-1.4413,0.1470,-0.1765,-0.0550,0.0550,-0.0541,-0.0550, 
54.74945,-0.8145,0.7575,0.1493,0.2947,1.5525,-1.4412,0.1470,-0.1765,-0.0550,0.0550,-0.0541,-0.0550, 
54.79945,-0.8130,0.7586,0.1493,0.2808,1.5526,-1.4410,0.1470,-0.1766,-0.0550,0.0550,-0.0541,-0.0550, 
54.84945,-0.8120,0.7593,0.1493,0.2691,1.5526,-1.4409,0.1469,-0.1766,-0.0550,0.0550,-0.0540,-0.0550, 
54.89945,-0.8113,0.7598,0.1493,0.2594,1.5527,-1.4408,0.1469,-0.1767,-0.0550,0.0550,-0.0540,-0.0550, 
54.94945,-0.8092,0.7611,0.1493,0.2460,1.5527,-1.4407,0.1469,-0.1767,-0.0550,0.0550,-0.0540,-0.0550, 
54.99945,-0.8079,0.7620,0.1493,0.2347,1.5527,-1.4406,0.1469,-0.1768,-0.0550,0.0550,-0.0540,-0.0550, 
55.04945,-0.8070,0.7626,0.1493,0.2254,1.5528,-1.4405,0.1469,-0.1768,-0.0550,0.0550,-0.0540,-0.0550, 
55.09945,-0.8065,0.7630,0.1493,0.2175,1.5529,-1.4404,0.1468,-0.1769,-0.0550,0.0550,-0.0540,-0.0550, 
55.14944,-0.8061,0.7633,0.1493,0.2110,1.5529,-1.4403,0.1468,-0.1769,-0.0550,0.0550,-0.0540,-0.0550, 
55.19944,-0.8042,0.7645,0.1493,0.2002,1.5529,-1.4402,0.1468,-0.1769,-0.0550,0.0550,-0.0539,-0.0550, 
55.24944,-0.8030,0.7652,0.1493,0.1911,1.5529,-1.4401,0.1468,-0.1770,-0.0550,0.0550,-0.0539,-0.0550, 
55.29944,-0.8022,0.7658,0.1493,0.1836,1.5530,-1.4401,0.1468,-0.1770,-0.0550,0.0550,-0.0539,-0.0550, 
55.34944,-0.8018,0.7661,0.1493,0.1773,1.5530,-1.4400,0.1468,-0.1770,-0.0550,0.0550,-0.0539,-0.0550, 
55.39944,-0.8015,0.7664,0.1493,0.1720,1.5531,-1.4399,0.1468,-0.1771,-0.0550,0.0550,-0.0539,-0.0550, 
55.44944,-0.7996,0.7675,0.1493,0.1623,1.5530,-1.4399,0.1467,-0.1771,-0.0550,0.0550,-0.0539,-0.0550, 
55.49944,-0.7984,0.7682,0.1493,0.1541,1.5530,-1.4398,0.1467,-0.1771,-0.0550,0.0550,-0.0539,-0.0550, 
55.54944,-0.7977,0.7687,0.1493,0.1473,1.5531,-1.4397,0.1467,-0.1772,-0.0550,0.0550,-0.0539,-0.0550, 
55.59944,-0.7972,0.7691,0.1493,0.1416,1.5531,-1.4397,0.1467,-0.1772,-0.0550,0.0550,-0.0539,-0.0550, 
55.64944,-0.7969,0.7693,0.1493,0.1369,1.5532,-1.4396,0.1467,-0.1772,-0.0550,0.0550,-0.0539,-0.0550, 
55.69944,-0.7950,0.7704,0.1493,0.1275,1.5531,-1.4396,0.1467,-0.1772,-0.0550,0.0550,-0.0538,-0.0550, 
55.74944,-0.7938,0.7712,0.1493,0.1197,1.5531,-1.4395,0.1467,-0.1773,-0.0550,0.0550,-0.0538,-0.0550, 
55.79943,-0.7931,0.7717,0.1493,0.1132,1.5532,-1.4394,0.1467,-0.1773,-0.0550,0.0550,-0.0538,-0.0550, 
55.84943,-0.7927,0.7720,0.1493,0.1078,1.5532,-1.4394,0.1466,-0.1773,-0.0550,0.0550,-0.0538,-0.0550, 
55.89943,-0.7923,0.7722,0.1493,0.1032,1.5532,-1.4393,0.1466,-0.1773,-0.0550,0.0550,-0.0538,-0.0550, 
